sku_id,sku_name,total_value
1086,Grocery_Rice_1086,15.06
1069,Grocery_Spices_1069,114.9
1020,Beverages_Juices_1020,9.96
1155,Electronics_Mobile Accessories_1155,22.88
1186,Dairy_Yogurt_1186,10.92
1142,Electronics_Mobile Accessories_1142,15.64
1111,Snacks_Nuts_1111,12.56
1080,Snacks_Chips_1080,22.25
1128,Grocery_Spices_1128,106.32
1070,Grocery_Canned Goods_1070,42.19
1080,Snacks_Chips_1080,44.5
1081,Snacks_Nuts_1081,20.12
1055,Dairy_Butter_1055,22.28
1061,Personal Care_Skincare_1061,53.82
1080,Snacks_Chips_1080,22.25
1185,Personal Care_Toothpaste_1185,77.39
1055,Dairy_Butter_1055,22.28
1154,Household_Cleaning Supplies_1154,15.89
1019,Electronics_Cables_1019,211.86
1127,Grocery_Rice_1127,40.86
1174,Electronics_Mobile Accessories_1174,963.4
1128,Grocery_Spices_1128,26.58
1096,Electronics_Mobile Accessories_1096,113.29
1141,Beverages_Coffee_1141,16.9
1128,Grocery_Spices_1128,79.74
1095,Snacks_Chocolates_1095,41.84
1053,Snacks_Crackers_1053,46.6
1149,Electronics_Chargers_1149,207.16
1073,Electronics_Chargers_1073,120.38
1120,Grocery_Cereals_1120,46.44
1011,Personal Care_Shampoo_1011,20.37
1126,Beverages_Soft Drinks_1126,25.7
1135,Household_Trash Bags_1135,100.98
1187,Personal Care_Skincare_1187,285.4
1164,Electronics_Cables_1164,196.24
1076,Snacks_Chocolates_1076,22.42
1183,Electronics_Batteries_1183,133.79
1134,Household_Paper Products_1134,13.83
1086,Grocery_Rice_1086,30.12
1042,Grocery_Canned Goods_1042,134.7
1063,Snacks_Chocolates_1063,32.44
1147,Snacks_Crackers_1147,41.48
1141,Beverages_Coffee_1141,8.45
1189,Electronics_Batteries_1189,77.99
1152,Personal Care_Toothpaste_1152,215.76
1171,Personal Care_Toothpaste_1171,125.01
1064,Snacks_Biscuits_1064,35.36
1121,Grocery_Rice_1121,63.76
1038,Electronics_Cables_1038,397.12
1196,Grocery_Pasta_1196,119.76
1152,Personal Care_Toothpaste_1152,107.88
1031,Snacks_Chips_1031,30.54
1032,Snacks_Chocolates_1032,45.48
1096,Electronics_Mobile Accessories_1096,226.58
1132,Dairy_Butter_1132,69.56
1182,Beverages_Tea_1182,42.06
1168,Snacks_Chips_1168,19.12
1171,Personal Care_Toothpaste_1171,41.67
1047,Household_Detergent_1047,36.11
1116,Personal Care_Skincare_1116,156.24
1063,Snacks_Chocolates_1063,16.22
1153,Electronics_Batteries_1153,321.44
1184,Snacks_Chocolates_1184,67.23
1054,Snacks_Chips_1054,29.58
1014,Dairy_Butter_1014,23.49
1070,Grocery_Canned Goods_1070,84.38
1156,Personal Care_Soap_1156,101.85
1055,Dairy_Butter_1055,44.56
1042,Grocery_Canned Goods_1042,134.7
1153,Electronics_Batteries_1153,482.16
1061,Personal Care_Skincare_1061,53.82
1141,Beverages_Coffee_1141,16.9
1071,Grocery_Canned Goods_1071,5.49
1045,Electronics_Cables_1045,141.21
1178,Beverages_Soft Drinks_1178,47.88
1022,Household_Cleaning Supplies_1022,219.28
1001,Electronics_Chargers_1001,164.56
1015,Dairy_Cream_1015,27.13
1083,Dairy_Cheese_1083,27.76
1197,Electronics_Mobile Accessories_1197,17.58
1062,Personal Care_Deodorant_1062,58.36
1024,Grocery_Canned Goods_1024,17.58
1049,Electronics_Batteries_1049,118.16
1131,Snacks_Crackers_1131,23.47
1122,Dairy_Yogurt_1122,31.6
1076,Snacks_Chocolates_1076,67.26
1186,Dairy_Yogurt_1186,10.92
1087,Snacks_Crackers_1087,18.84
1040,Electronics_Mobile Accessories_1040,169.36
1112,Household_Paper Products_1112,10.38
1129,Electronics_Chargers_1129,305.68
1183,Electronics_Batteries_1183,267.58
1156,Personal Care_Soap_1156,33.95
1043,Electronics_Batteries_1043,23.45
1049,Electronics_Batteries_1049,118.16
1188,Grocery_Spices_1188,61.14
1039,Beverages_Soft Drinks_1039,25.91
1003,Household_Cleaning Supplies_1003,12.0
1105,Beverages_Water_1105,34.08
1143,Dairy_Cheese_1143,34.42
1007,Personal Care_Shampoo_1007,67.26
1160,Snacks_Nuts_1160,18.54
1002,Dairy_Cream_1002,13.73
1119,Grocery_Pasta_1119,72.14
1195,Snacks_Chocolates_1195,41.84
1180,Grocery_Spices_1180,16.8
1153,Electronics_Batteries_1153,321.44
1200,Beverages_Juices_1200,7.49
1161,Electronics_Batteries_1161,82.66
1022,Household_Cleaning Supplies_1022,54.82
1120,Grocery_Cereals_1120,46.44
1136,Personal Care_Shampoo_1136,60.29
1177,Snacks_Chips_1177,11.36
1137,Snacks_Nuts_1137,6.72
1083,Dairy_Cheese_1083,27.76
1014,Dairy_Butter_1014,15.66
1019,Electronics_Cables_1019,211.86
1174,Electronics_Mobile Accessories_1174,481.7
1175,Household_Trash Bags_1175,179.52
1139,Dairy_Cream_1139,22.71
1047,Household_Detergent_1047,144.44
1066,Household_Cleaning Supplies_1066,49.78
1096,Electronics_Mobile Accessories_1096,339.87
1104,Grocery_Pasta_1104,42.24
1173,Electronics_Batteries_1173,163.58
1031,Snacks_Chips_1031,30.54
1030,Dairy_Cream_1030,22.04
1105,Beverages_Water_1105,68.16
1003,Household_Cleaning Supplies_1003,12.0
1192,Dairy_Milk_1192,43.94
1083,Dairy_Cheese_1083,27.76
1015,Dairy_Cream_1015,27.13
1142,Electronics_Mobile Accessories_1142,31.28
1127,Grocery_Rice_1127,20.43
1135,Household_Trash Bags_1135,201.96
1128,Grocery_Spices_1128,79.74
1082,Household_Detergent_1082,89.32
1194,Dairy_Butter_1194,9.63
1047,Household_Detergent_1047,72.22
1142,Electronics_Mobile Accessories_1142,15.64
1155,Electronics_Mobile Accessories_1155,91.52
1135,Household_Trash Bags_1135,50.49
1129,Electronics_Chargers_1129,152.84
1113,Dairy_Cheese_1113,25.29
1057,Beverages_Tea_1057,26.94
1061,Personal Care_Skincare_1061,107.64
1031,Snacks_Chips_1031,45.81
1186,Dairy_Yogurt_1186,16.38
1194,Dairy_Butter_1194,9.63
1169,Beverages_Soft Drinks_1169,6.09
1055,Dairy_Butter_1055,11.14
1158,Snacks_Crackers_1158,29.08
1121,Grocery_Rice_1121,31.88
1027,Snacks_Chips_1027,6.05
1199,Electronics_Cables_1199,459.78
1123,Beverages_Water_1123,9.82
1149,Electronics_Chargers_1149,207.16
1164,Electronics_Cables_1164,588.72
1005,Household_Paper Products_1005,53.1
1126,Beverages_Soft Drinks_1126,25.7
1002,Dairy_Cream_1002,13.73
1174,Electronics_Mobile Accessories_1174,240.85
1089,Electronics_Mobile Accessories_1089,197.85
1014,Dairy_Butter_1014,31.32
1135,Household_Trash Bags_1135,50.49
1160,Snacks_Nuts_1160,6.18
1147,Snacks_Crackers_1147,62.22
1146,Snacks_Chocolates_1146,20.29
1003,Household_Cleaning Supplies_1003,36.0
1140,Personal Care_Shampoo_1140,35.85
1127,Grocery_Rice_1127,40.86
1003,Household_Cleaning Supplies_1003,12.0
1167,Grocery_Rice_1167,176.6
1120,Grocery_Cereals_1120,92.88
1111,Snacks_Nuts_1111,12.56
1113,Dairy_Cheese_1113,75.87
1044,Snacks_Biscuits_1044,43.58
1157,Household_Cleaning Supplies_1157,14.63
1075,Snacks_Crackers_1075,13.37
1085,Personal Care_Skincare_1085,79.89
1062,Personal Care_Deodorant_1062,29.18
1168,Snacks_Chips_1168,57.36
1085,Personal Care_Skincare_1085,53.26
1128,Grocery_Spices_1128,53.16
1142,Electronics_Mobile Accessories_1142,31.28
1180,Grocery_Spices_1180,8.4
1108,Dairy_Butter_1108,157.28
1041,Snacks_Nuts_1041,41.28
1143,Dairy_Cheese_1143,17.21
1119,Grocery_Pasta_1119,144.28
1177,Snacks_Chips_1177,2.84
1028,Household_Paper Products_1028,41.78
1146,Snacks_Chocolates_1146,40.58
1191,Dairy_Butter_1191,9.9
1120,Grocery_Cereals_1120,92.88
1115,Household_Paper Products_1115,44.22
1137,Snacks_Nuts_1137,26.88
1190,Dairy_Milk_1190,60.78
1153,Electronics_Batteries_1153,642.88
1144,Household_Detergent_1144,57.84
1027,Snacks_Chips_1027,12.1
1170,Dairy_Yogurt_1170,42.6
1192,Dairy_Milk_1192,65.91
1186,Dairy_Yogurt_1186,5.46
1160,Snacks_Nuts_1160,6.18
1002,Dairy_Cream_1002,27.46
1160,Snacks_Nuts_1160,12.36
1105,Beverages_Water_1105,17.04
1197,Electronics_Mobile Accessories_1197,35.16
1093,Snacks_Chips_1093,7.98
1063,Snacks_Chocolates_1063,32.44
1193,Beverages_Tea_1193,13.87
1003,Household_Cleaning Supplies_1003,12.0
1152,Personal Care_Toothpaste_1152,161.82
1069,Grocery_Spices_1069,76.6
1046,Household_Paper Products_1046,116.38
1071,Grocery_Canned Goods_1071,10.98
1024,Grocery_Canned Goods_1024,17.58
1005,Household_Paper Products_1005,53.1
1092,Household_Detergent_1092,56.38
1161,Electronics_Batteries_1161,82.66
1082,Household_Detergent_1082,89.32
1196,Grocery_Pasta_1196,89.82
1101,Snacks_Crackers_1101,99.68
1097,Snacks_Crackers_1097,2.61
1109,Electronics_Batteries_1109,109.17
1047,Household_Detergent_1047,72.22
1087,Snacks_Crackers_1087,9.42
1134,Household_Paper Products_1134,13.83
1094,Grocery_Rice_1094,70.5
1080,Snacks_Chips_1080,66.75
1180,Grocery_Spices_1180,8.4
1170,Dairy_Yogurt_1170,21.3
1060,Household_Detergent_1060,37.82
1077,Household_Cleaning Supplies_1077,142.8
1183,Electronics_Batteries_1183,267.58
1082,Household_Detergent_1082,44.66
1196,Grocery_Pasta_1196,59.88
1051,Electronics_Cables_1051,285.4
1071,Grocery_Canned Goods_1071,10.98
1145,Household_Trash Bags_1145,11.46
1114,Electronics_Batteries_1114,152.42
1119,Grocery_Pasta_1119,36.07
1109,Electronics_Batteries_1109,145.56
1183,Electronics_Batteries_1183,267.58
1179,Household_Cleaning Supplies_1179,28.84
1180,Grocery_Spices_1180,8.4
1110,Grocery_Canned Goods_1110,18.41
1003,Household_Cleaning Supplies_1003,12.0
1059,Electronics_Cables_1059,21.23
1133,Electronics_Mobile Accessories_1133,33.85
1171,Personal Care_Toothpaste_1171,83.34
1067,Grocery_Cereals_1067,49.57
1025,Household_Detergent_1025,8.48
1043,Electronics_Batteries_1043,23.45
1077,Household_Cleaning Supplies_1077,47.6
1034,Household_Cleaning Supplies_1034,57.56
1158,Snacks_Crackers_1158,7.27
1143,Dairy_Cheese_1143,51.63
1013,Grocery_Cereals_1013,71.26
1133,Electronics_Mobile Accessories_1133,101.55
1026,Snacks_Biscuits_1026,11.4
1014,Dairy_Butter_1014,7.83
1086,Grocery_Rice_1086,60.24
1054,Snacks_Chips_1054,9.86
1134,Household_Paper Products_1134,27.66
1085,Personal Care_Skincare_1085,53.26
1115,Household_Paper Products_1115,88.44
1151,Electronics_Cables_1151,142.73
1131,Snacks_Crackers_1131,70.41
1090,Dairy_Cheese_1090,109.62
1021,Grocery_Canned Goods_1021,57.66
1191,Dairy_Butter_1191,29.7
1105,Beverages_Water_1105,17.04
1088,Household_Cleaning Supplies_1088,63.48
1009,Electronics_Batteries_1009,90.95
1003,Household_Cleaning Supplies_1003,48.0
1018,Personal Care_Deodorant_1018,165.48
1019,Electronics_Cables_1019,635.58
1071,Grocery_Canned Goods_1071,21.96
1116,Personal Care_Skincare_1116,234.36
1011,Personal Care_Shampoo_1011,40.74
1121,Grocery_Rice_1121,63.76
1066,Household_Cleaning Supplies_1066,49.78
1058,Personal Care_Soap_1058,45.07
1147,Snacks_Crackers_1147,20.74
1125,Personal Care_Toothpaste_1125,26.97
1088,Household_Cleaning Supplies_1088,21.16
1147,Snacks_Crackers_1147,20.74
1064,Snacks_Biscuits_1064,17.68
1035,Electronics_Batteries_1035,490.76
1198,Dairy_Cheese_1198,77.73
1112,Household_Paper Products_1112,10.38
1062,Personal Care_Deodorant_1062,116.72
1141,Beverages_Coffee_1141,16.9
1197,Electronics_Mobile Accessories_1197,17.58
1023,Personal Care_Toothpaste_1023,121.64
1050,Snacks_Chips_1050,35.68
1095,Snacks_Chocolates_1095,20.92
1057,Beverages_Tea_1057,80.82
1098,Electronics_Mobile Accessories_1098,207.06
1145,Household_Trash Bags_1145,34.38
1100,Electronics_Mobile Accessories_1100,36.42
1033,Household_Paper Products_1033,64.88
1140,Personal Care_Shampoo_1140,35.85
1130,Snacks_Nuts_1130,16.86
1167,Grocery_Rice_1167,44.15
1133,Electronics_Mobile Accessories_1133,67.7
1158,Snacks_Crackers_1158,14.54
1088,Household_Cleaning Supplies_1088,42.32
1048,Snacks_Biscuits_1048,13.87
1055,Dairy_Butter_1055,22.28
1128,Grocery_Spices_1128,53.16
1078,Electronics_Cables_1078,539.19
1004,Beverages_Juices_1004,49.64
1043,Electronics_Batteries_1043,23.45
1119,Grocery_Pasta_1119,36.07
1055,Dairy_Butter_1055,22.28
1182,Beverages_Tea_1182,14.02
1149,Electronics_Chargers_1149,207.16
1016,Grocery_Rice_1016,19.44
1043,Electronics_Batteries_1043,23.45
1078,Electronics_Cables_1078,179.73
1109,Electronics_Batteries_1109,36.39
1169,Beverages_Soft Drinks_1169,6.09
1132,Dairy_Butter_1132,69.56
1156,Personal Care_Soap_1156,33.95
1187,Personal Care_Skincare_1187,71.35
1007,Personal Care_Shampoo_1007,201.78
1048,Snacks_Biscuits_1048,13.87
1179,Household_Cleaning Supplies_1179,28.84
1066,Household_Cleaning Supplies_1066,99.56
1047,Household_Detergent_1047,36.11
1167,Grocery_Rice_1167,44.15
1057,Beverages_Tea_1057,26.94
1188,Grocery_Spices_1188,61.14
1193,Beverages_Tea_1193,13.87
1061,Personal Care_Skincare_1061,53.82
1198,Dairy_Cheese_1198,51.82
1022,Household_Cleaning Supplies_1022,109.64
1099,Personal Care_Toothpaste_1099,99.68
1194,Dairy_Butter_1194,19.26
1057,Beverages_Tea_1057,26.94
1075,Snacks_Crackers_1075,26.74
1019,Electronics_Cables_1019,211.86
1142,Electronics_Mobile Accessories_1142,15.64
1026,Snacks_Biscuits_1026,11.4
1132,Dairy_Butter_1132,104.34
1005,Household_Paper Products_1005,53.1
1016,Grocery_Rice_1016,38.88
1159,Electronics_Batteries_1159,534.24
1192,Dairy_Milk_1192,21.97
1168,Snacks_Chips_1168,38.24
1046,Household_Paper Products_1046,174.57
1142,Electronics_Mobile Accessories_1142,31.28
1094,Grocery_Rice_1094,70.5
1169,Beverages_Soft Drinks_1169,18.27
1132,Dairy_Butter_1132,34.78
1003,Household_Cleaning Supplies_1003,24.0
1199,Electronics_Cables_1199,229.89
1087,Snacks_Crackers_1087,18.84
1050,Snacks_Chips_1050,17.84
1120,Grocery_Cereals_1120,139.32
1131,Snacks_Crackers_1131,46.94
1090,Dairy_Cheese_1090,36.54
1155,Electronics_Mobile Accessories_1155,68.64
1114,Electronics_Batteries_1114,152.42
1093,Snacks_Chips_1093,7.98
1118,Dairy_Milk_1118,71.1
1039,Beverages_Soft Drinks_1039,25.91
1076,Snacks_Chocolates_1076,22.42
1095,Snacks_Chocolates_1095,41.84
1137,Snacks_Nuts_1137,6.72
1063,Snacks_Chocolates_1063,64.88
1100,Electronics_Mobile Accessories_1100,18.21
1089,Electronics_Mobile Accessories_1089,65.95
1143,Dairy_Cheese_1143,17.21
1138,Household_Cleaning Supplies_1138,185.12
1006,Beverages_Coffee_1006,37.86
1134,Household_Paper Products_1134,27.66
1029,Grocery_Canned Goods_1029,55.8
1154,Household_Cleaning Supplies_1154,47.67
1100,Electronics_Mobile Accessories_1100,18.21
1133,Electronics_Mobile Accessories_1133,101.55
1132,Dairy_Butter_1132,69.56
1138,Household_Cleaning Supplies_1138,46.28
1034,Household_Cleaning Supplies_1034,172.68
1137,Snacks_Nuts_1137,6.72
1120,Grocery_Cereals_1120,46.44
1126,Beverages_Soft Drinks_1126,51.4
1062,Personal Care_Deodorant_1062,29.18
1163,Household_Paper Products_1163,112.17
1173,Electronics_Batteries_1173,163.58
1059,Electronics_Cables_1059,21.23
1185,Personal Care_Toothpaste_1185,154.78
1171,Personal Care_Toothpaste_1171,41.67
1150,Electronics_Batteries_1150,133.14
1126,Beverages_Soft Drinks_1126,77.1
1015,Dairy_Cream_1015,27.13
1131,Snacks_Crackers_1131,46.94
1182,Beverages_Tea_1182,14.02
1165,Personal Care_Skincare_1165,34.6
1109,Electronics_Batteries_1109,36.39
1141,Beverages_Coffee_1141,25.35
1058,Personal Care_Soap_1058,45.07
1002,Dairy_Cream_1002,27.46
1104,Grocery_Pasta_1104,21.12
1141,Beverages_Coffee_1141,8.45
1183,Electronics_Batteries_1183,267.58
1086,Grocery_Rice_1086,15.06
1105,Beverages_Water_1105,51.12
1110,Grocery_Canned Goods_1110,36.82
1093,Snacks_Chips_1093,7.98
1148,Household_Cleaning Supplies_1148,160.83
1173,Electronics_Batteries_1173,163.58
1191,Dairy_Butter_1191,29.7
1111,Snacks_Nuts_1111,12.56
1186,Dairy_Yogurt_1186,5.46
1145,Household_Trash Bags_1145,22.92
1143,Dairy_Cheese_1143,17.21
1075,Snacks_Crackers_1075,13.37
1185,Personal Care_Toothpaste_1185,154.78
1095,Snacks_Chocolates_1095,20.92
1003,Household_Cleaning Supplies_1003,48.0
1011,Personal Care_Shampoo_1011,61.11
1083,Dairy_Cheese_1083,13.88
1088,Household_Cleaning Supplies_1088,42.32
1188,Grocery_Spices_1188,40.76
1182,Beverages_Tea_1182,42.06
1063,Snacks_Chocolates_1063,48.66
1118,Dairy_Milk_1118,23.7
1192,Dairy_Milk_1192,65.91
1174,Electronics_Mobile Accessories_1174,240.85
1151,Electronics_Cables_1151,142.73
1197,Electronics_Mobile Accessories_1197,17.58
1002,Dairy_Cream_1002,41.19
1156,Personal Care_Soap_1156,67.9
1156,Personal Care_Soap_1156,33.95
1195,Snacks_Chocolates_1195,20.92
1120,Grocery_Cereals_1120,46.44
1172,Electronics_Chargers_1172,226.9
1192,Dairy_Milk_1192,65.91
1096,Electronics_Mobile Accessories_1096,339.87
1141,Beverages_Coffee_1141,8.45
1084,Household_Paper Products_1084,47.89
1025,Household_Detergent_1025,25.44
1117,Snacks_Crackers_1117,19.88
1095,Snacks_Chocolates_1095,41.84
1145,Household_Trash Bags_1145,11.46
1055,Dairy_Butter_1055,11.14
1074,Personal Care_Skincare_1074,125.34
1073,Electronics_Chargers_1073,240.76
1147,Snacks_Crackers_1147,82.96
1108,Dairy_Butter_1108,157.28
1086,Grocery_Rice_1086,60.24
1089,Electronics_Mobile Accessories_1089,131.9
1079,Beverages_Juices_1079,10.4
1046,Household_Paper Products_1046,116.38
1062,Personal Care_Deodorant_1062,29.18
1142,Electronics_Mobile Accessories_1142,31.28
1016,Grocery_Rice_1016,19.44
1052,Snacks_Crackers_1052,33.36
1121,Grocery_Rice_1121,95.64
1023,Personal Care_Toothpaste_1023,121.64
1146,Snacks_Chocolates_1146,60.87
1053,Snacks_Crackers_1053,11.65
1044,Snacks_Biscuits_1044,43.58
1089,Electronics_Mobile Accessories_1089,263.8
1105,Beverages_Water_1105,34.08
1081,Snacks_Nuts_1081,20.12
1071,Grocery_Canned Goods_1071,16.47
1141,Beverages_Coffee_1141,33.8
1102,Snacks_Biscuits_1102,43.08
1073,Electronics_Chargers_1073,481.52
1107,Electronics_Mobile Accessories_1107,321.54
1175,Household_Trash Bags_1175,179.52
1008,Personal Care_Shampoo_1008,87.88
1162,Dairy_Yogurt_1162,79.2
1103,Dairy_Milk_1103,76.78
1098,Electronics_Mobile Accessories_1098,207.06
1148,Household_Cleaning Supplies_1148,107.22
1181,Personal Care_Soap_1181,77.22
1145,Household_Trash Bags_1145,11.46
1197,Electronics_Mobile Accessories_1197,35.16
1015,Dairy_Cream_1015,81.39
1184,Snacks_Chocolates_1184,44.82
1075,Snacks_Crackers_1075,13.37
1022,Household_Cleaning Supplies_1022,219.28
1013,Grocery_Cereals_1013,106.89
1076,Snacks_Chocolates_1076,89.68
1176,Snacks_Chocolates_1176,27.32
1162,Dairy_Yogurt_1162,52.8
1200,Beverages_Juices_1200,14.98
1070,Grocery_Canned Goods_1070,42.19
1083,Dairy_Cheese_1083,55.52
1104,Grocery_Pasta_1104,84.48
1163,Household_Paper Products_1163,37.39
1117,Snacks_Crackers_1117,19.88
1104,Grocery_Pasta_1104,84.48
1183,Electronics_Batteries_1183,401.37
1096,Electronics_Mobile Accessories_1096,453.16
1129,Electronics_Chargers_1129,152.84
1114,Electronics_Batteries_1114,304.84
1032,Snacks_Chocolates_1032,30.32
1026,Snacks_Biscuits_1026,22.8
1194,Dairy_Butter_1194,9.63
1038,Electronics_Cables_1038,397.12
1189,Electronics_Batteries_1189,77.99
1059,Electronics_Cables_1059,42.46
1191,Dairy_Butter_1191,39.6
1188,Grocery_Spices_1188,81.52
1162,Dairy_Yogurt_1162,26.4
1004,Beverages_Juices_1004,49.64
1084,Household_Paper Products_1084,47.89
1095,Snacks_Chocolates_1095,20.92
1177,Snacks_Chips_1177,2.84
1158,Snacks_Crackers_1158,14.54
1085,Personal Care_Skincare_1085,26.63
1071,Grocery_Canned Goods_1071,10.98
1002,Dairy_Cream_1002,54.92
1133,Electronics_Mobile Accessories_1133,33.85
1081,Snacks_Nuts_1081,10.06
1057,Beverages_Tea_1057,26.94
1019,Electronics_Cables_1019,211.86
1098,Electronics_Mobile Accessories_1098,310.59
1010,Grocery_Rice_1010,16.43
1140,Personal Care_Shampoo_1140,35.85
1020,Beverages_Juices_1020,19.92
1189,Electronics_Batteries_1189,233.97
1156,Personal Care_Soap_1156,67.9
1139,Dairy_Cream_1139,22.71
1132,Dairy_Butter_1132,34.78
1015,Dairy_Cream_1015,27.13
1065,Electronics_Chargers_1065,355.66
1032,Snacks_Chocolates_1032,30.32
1185,Personal Care_Toothpaste_1185,77.39
1069,Grocery_Spices_1069,76.6
1101,Snacks_Crackers_1101,99.68
1098,Electronics_Mobile Accessories_1098,207.06
1043,Electronics_Batteries_1043,46.9
1120,Grocery_Cereals_1120,185.76
1050,Snacks_Chips_1050,17.84
1116,Personal Care_Skincare_1116,78.12
1095,Snacks_Chocolates_1095,20.92
1105,Beverages_Water_1105,68.16
1162,Dairy_Yogurt_1162,26.4
1133,Electronics_Mobile Accessories_1133,33.85
1049,Electronics_Batteries_1049,236.32
1001,Electronics_Chargers_1001,493.68
1200,Beverages_Juices_1200,14.98
1113,Dairy_Cheese_1113,25.29
1057,Beverages_Tea_1057,80.82
1135,Household_Trash Bags_1135,50.49
1140,Personal Care_Shampoo_1140,143.4
1130,Snacks_Nuts_1130,50.58
1153,Electronics_Batteries_1153,160.72
1143,Dairy_Cheese_1143,51.63
1045,Electronics_Cables_1045,423.63
1196,Grocery_Pasta_1196,29.94
1170,Dairy_Yogurt_1170,21.3
1166,Grocery_Spices_1166,147.96
1076,Snacks_Chocolates_1076,22.42
1099,Personal Care_Toothpaste_1099,199.36
1127,Grocery_Rice_1127,20.43
1010,Grocery_Rice_1010,16.43
1113,Dairy_Cheese_1113,25.29
1051,Electronics_Cables_1051,285.4
1107,Electronics_Mobile Accessories_1107,160.77
1170,Dairy_Yogurt_1170,21.3
1013,Grocery_Cereals_1013,35.63
1188,Grocery_Spices_1188,20.38
1111,Snacks_Nuts_1111,12.56
1101,Snacks_Crackers_1101,49.84
1015,Dairy_Cream_1015,27.13
1021,Grocery_Canned Goods_1021,57.66
1120,Grocery_Cereals_1120,46.44
1148,Household_Cleaning Supplies_1148,160.83
1191,Dairy_Butter_1191,9.9
1088,Household_Cleaning Supplies_1088,21.16
1178,Beverages_Soft Drinks_1178,47.88
1164,Electronics_Cables_1164,392.48
1021,Grocery_Canned Goods_1021,57.66
1120,Grocery_Cereals_1120,46.44
1195,Snacks_Chocolates_1195,62.76
1010,Grocery_Rice_1010,16.43
1156,Personal Care_Soap_1156,67.9
1087,Snacks_Crackers_1087,9.42
1186,Dairy_Yogurt_1186,10.92
1024,Grocery_Canned Goods_1024,17.58
1051,Electronics_Cables_1051,71.35
1041,Snacks_Nuts_1041,27.52
1082,Household_Detergent_1082,89.32
1049,Electronics_Batteries_1049,236.32
1151,Electronics_Cables_1151,570.92
1114,Electronics_Batteries_1114,304.84
1187,Personal Care_Skincare_1187,142.7
1134,Household_Paper Products_1134,13.83
1112,Household_Paper Products_1112,20.76
1149,Electronics_Chargers_1149,207.16
1019,Electronics_Cables_1019,423.72
1087,Snacks_Crackers_1087,18.84
1159,Electronics_Batteries_1159,178.08
1100,Electronics_Mobile Accessories_1100,72.84
1171,Personal Care_Toothpaste_1171,41.67
1058,Personal Care_Soap_1058,45.07
1016,Grocery_Rice_1016,58.32
1103,Dairy_Milk_1103,76.78
1094,Grocery_Rice_1094,23.5
1108,Dairy_Butter_1108,39.32
1159,Electronics_Batteries_1159,178.08
1197,Electronics_Mobile Accessories_1197,17.58
1040,Electronics_Mobile Accessories_1040,338.72
1181,Personal Care_Soap_1181,77.22
1055,Dairy_Butter_1055,33.42
1017,Household_Paper Products_1017,43.23
1053,Snacks_Crackers_1053,23.3
1172,Electronics_Chargers_1172,113.45
1158,Snacks_Crackers_1158,14.54
1052,Snacks_Crackers_1052,66.72
1161,Electronics_Batteries_1161,330.64
1058,Personal Care_Soap_1058,180.28
1041,Snacks_Nuts_1041,27.52
1084,Household_Paper Products_1084,143.67
1189,Electronics_Batteries_1189,311.96
1155,Electronics_Mobile Accessories_1155,68.64
1005,Household_Paper Products_1005,17.7
1156,Personal Care_Soap_1156,67.9
1041,Snacks_Nuts_1041,27.52
1019,Electronics_Cables_1019,211.86
1170,Dairy_Yogurt_1170,85.2
1152,Personal Care_Toothpaste_1152,53.94
1093,Snacks_Chips_1093,7.98
1152,Personal Care_Toothpaste_1152,53.94
1055,Dairy_Butter_1055,22.28
1192,Dairy_Milk_1192,43.94
1159,Electronics_Batteries_1159,178.08
1066,Household_Cleaning Supplies_1066,99.56
1132,Dairy_Butter_1132,104.34
1190,Dairy_Milk_1190,20.26
1021,Grocery_Canned Goods_1021,28.83
1064,Snacks_Biscuits_1064,53.04
1187,Personal Care_Skincare_1187,214.05
1075,Snacks_Crackers_1075,13.37
1105,Beverages_Water_1105,68.16
1158,Snacks_Crackers_1158,21.81
1156,Personal Care_Soap_1156,135.8
1125,Personal Care_Toothpaste_1125,53.94
1053,Snacks_Crackers_1053,46.6
1084,Household_Paper Products_1084,95.78
1113,Dairy_Cheese_1113,25.29
1146,Snacks_Chocolates_1146,40.58
1197,Electronics_Mobile Accessories_1197,52.74
1030,Dairy_Cream_1030,44.08
1049,Electronics_Batteries_1049,236.32
1105,Beverages_Water_1105,51.12
1103,Dairy_Milk_1103,76.78
1020,Beverages_Juices_1020,39.84
1050,Snacks_Chips_1050,17.84
1181,Personal Care_Soap_1181,115.83
1061,Personal Care_Skincare_1061,215.28
1097,Snacks_Crackers_1097,2.61
1076,Snacks_Chocolates_1076,22.42
1123,Beverages_Water_1123,29.46
1052,Snacks_Crackers_1052,16.68
1012,Beverages_Juices_1012,14.1
1112,Household_Paper Products_1112,20.76
1179,Household_Cleaning Supplies_1179,57.68
1059,Electronics_Cables_1059,21.23
1077,Household_Cleaning Supplies_1077,142.8
1020,Beverages_Juices_1020,19.92
1064,Snacks_Biscuits_1064,35.36
1129,Electronics_Chargers_1129,152.84
1133,Electronics_Mobile Accessories_1133,67.7
1022,Household_Cleaning Supplies_1022,54.82
1008,Personal Care_Shampoo_1008,87.88
1141,Beverages_Coffee_1141,8.45
1097,Snacks_Crackers_1097,5.22
1113,Dairy_Cheese_1113,50.58
1153,Electronics_Batteries_1153,482.16
1067,Grocery_Cereals_1067,99.14
1185,Personal Care_Toothpaste_1185,77.39
1146,Snacks_Chocolates_1146,40.58
1088,Household_Cleaning Supplies_1088,21.16
