cust_id,city,total_value
4920,Dubai,14.98
4920,Dubai,310.59
4921,Dubai,109.62
4921,Dubai,9.63
4921,Dubai,11.65
4921,Dubai,20.38
4921,Dubai,71.1
4921,Dubai,87.16
4921,Dubai,74.78
4921,Dubai,27.9
4921,Dubai,47.0
4921,Dubai,104.34
4921,Dubai,20.92
4921,Dubai,87.54
4921,Dubai,20.74
4921,Dubai,66.12
4921,Dubai,63.2
4921,Dubai,51.4
4921,Dubai,172.68
4921,Dubai,39.32
4921,Dubai,82.2
4921,Dubai,35.18
4921,Dubai,131.84
4921,Dubai,197.84
4921,Dubai,27.05
4921,Dubai,310.6
4921,Dubai,18.41
4921,Dubai,49.32
4921,Dubai,278.64
4921,Dubai,18.0
4921,Dubai,36.54
4921,Dubai,26.58
4921,Dubai,5.38
4921,Dubai,214.43
4921,Dubai,1059.3
4921,Dubai,40.11
4921,Dubai,82.66
4921,Dubai,13.88
4921,Dubai,26.37
4921,Dubai,61.08
4921,Dubai,6.05
4921,Dubai,27.1
4921,Dubai,21.63
4921,Dubai,97.32
4921,Dubai,414.32
4921,Dubai,5.22
4921,Dubai,46.98
4921,Dubai,114.18
4921,Dubai,426.04
4921,Dubai,198.56
4921,Dubai,20.56
4921,Dubai,57.6
4921,Dubai,535.16
4921,Dubai,129.3
4921,Dubai,17.84
4921,Dubai,40.16
4921,Dubai,207.16
4921,Dubai,50.58
4921,Dubai,44.22
4921,Dubai,71.7
4921,Dubai,89.0
4921,Dubai,223.17
4921,Dubai,161.06
4921,Dubai,58.4
4921,Dubai,41.61
4921,Dubai,126.57
4921,Dubai,120.58
4921,Dubai,22.04
4921,Dubai,80.82
4921,Dubai,56.4
4921,Dubai,24.72
4921,Dubai,124.1
4921,Dubai,48.15
4921,Dubai,49.57
4921,Dubai,818.88
4921,Dubai,22.59
4921,Dubai,131.82
4921,Dubai,20.74
4921,Dubai,172.62
4921,Dubai,148.3
4921,Dubai,34.08
4921,Dubai,453.8
4921,Dubai,64.88
4921,Dubai,43.08
4921,Dubai,493.68
4921,Dubai,24.82
4921,Dubai,34.78
4921,Dubai,113.45
4922,Abu Dhabi,51.9
4922,Abu Dhabi,36.11
4922,Abu Dhabi,133.14
4922,Abu Dhabi,301.32
4922,Abu Dhabi,359.04
4922,Abu Dhabi,197.85
4922,Abu Dhabi,99.56
4922,Abu Dhabi,77.73
4922,Abu Dhabi,47.24
4922,Abu Dhabi,163.58
4922,Abu Dhabi,83.34
4922,Abu Dhabi,964.62
4922,Abu Dhabi,215.28
4922,Abu Dhabi,40.36
4922,Abu Dhabi,92.56
4922,Abu Dhabi,51.4
4922,Abu Dhabi,42.6
4922,Abu Dhabi,215.52
4922,Abu Dhabi,115.12
4922,Abu Dhabi,22.56
4922,Abu Dhabi,476.7
4922,Abu Dhabi,26.58
4922,Abu Dhabi,28.26
4922,Abu Dhabi,36.39
4922,Abu Dhabi,8.52
4922,Abu Dhabi,15.64
4922,Abu Dhabi,72.22
4922,Abu Dhabi,56.38
4922,Abu Dhabi,23.5
4922,Abu Dhabi,61.32
4922,Abu Dhabi,49.96
4922,Abu Dhabi,95.2
4922,Abu Dhabi,95.58
4922,Abu Dhabi,7.83
4922,Abu Dhabi,32.44
4922,Abu Dhabi,19.12
4922,Abu Dhabi,508.08
4922,Abu Dhabi,149.4
4922,Abu Dhabi,8.38
4922,Abu Dhabi,182.82
4922,Abu Dhabi,268.44
4922,Abu Dhabi,185.73
4922,Abu Dhabi,378.12
4922,Abu Dhabi,12.56
4922,Abu Dhabi,8.4
4922,Abu Dhabi,44.22
4922,Abu Dhabi,299.04
4922,Abu Dhabi,36.0
4922,Abu Dhabi,245.38
4922,Abu Dhabi,86.8
4922,Abu Dhabi,169.75
4922,Abu Dhabi,79.2
4922,Abu Dhabi,142.73
4922,Abu Dhabi,60.29
4922,Abu Dhabi,163.58
4922,Abu Dhabi,321.54
4922,Abu Dhabi,9.42
4922,Abu Dhabi,114.9
4922,Abu Dhabi,86.52
4922,Abu Dhabi,133.79
4922,Abu Dhabi,588.72
4922,Abu Dhabi,84.68
4922,Abu Dhabi,9.96
4922,Abu Dhabi,39.15
4922,Abu Dhabi,556.16
4922,Abu Dhabi,99.68
4922,Abu Dhabi,236.82
4922,Abu Dhabi,151.28
4922,Abu Dhabi,481.52
4922,Abu Dhabi,89.48
4922,Abu Dhabi,22.92
4922,Abu Dhabi,33.95
4922,Abu Dhabi,20.22
4922,Abu Dhabi,27.9
4922,Abu Dhabi,72.78
4922,Abu Dhabi,60.36
4922,Abu Dhabi,21.3
4922,Abu Dhabi,165.32
4922,Abu Dhabi,63.2
4922,Abu Dhabi,68.64
4922,Abu Dhabi,34.78
4922,Abu Dhabi,55.14
4922,Abu Dhabi,8.79
4922,Abu Dhabi,80.58
4922,Abu Dhabi,210.78
4922,Abu Dhabi,45.84
4922,Abu Dhabi,20.76
4922,Abu Dhabi,9.63
4922,Abu Dhabi,154.44
4922,Abu Dhabi,10.4
4922,Abu Dhabi,22.25
4922,Abu Dhabi,24.72
4922,Abu Dhabi,28.92
4922,Abu Dhabi,53.86
4922,Abu Dhabi,18.1
4922,Abu Dhabi,8.84
4922,Abu Dhabi,223.05
4922,Abu Dhabi,216.15
4922,Abu Dhabi,29.88
4922,Abu Dhabi,41.61
4922,Abu Dhabi,30.18
4922,Abu Dhabi,588.72
4922,Abu Dhabi,89.82
4922,Abu Dhabi,172.92
4926,Sharjah,18.68
4926,Sharjah,14.54
4926,Sharjah,14.94
4926,Sharjah,126.93
4926,Sharjah,27.12
4926,Sharjah,47.92
4926,Sharjah,40.58
4926,Sharjah,23.45
4926,Sharjah,31.23
4926,Sharjah,87.33
4926,Sharjah,329.12
4926,Sharjah,45.76
4926,Sharjah,112.76
4926,Sharjah,50.3
4926,Sharjah,180.87
4926,Sharjah,128.44
4926,Sharjah,156.5
4926,Sharjah,107.76
4926,Sharjah,62.67
4926,Sharjah,52.8
4926,Sharjah,57.68
4926,Sharjah,15.12
4926,Sharjah,59.64
4926,Sharjah,82.24
4926,Sharjah,49.46
4926,Sharjah,164.56
4926,Sharjah,44.66
4926,Sharjah,38.94
4926,Sharjah,31.74
4926,Sharjah,28.36
4926,Sharjah,714.78
4926,Sharjah,21.23
4926,Sharjah,66.12
4926,Sharjah,22.56
4926,Sharjah,611.36
4926,Sharjah,229.89
4926,Sharjah,53.94
4926,Sharjah,30.25
4926,Sharjah,32.86
4926,Sharjah,118.16
4926,Sharjah,635.58
4926,Sharjah,28.2
4926,Sharjah,174.57
4926,Sharjah,20.29
4926,Sharjah,24.92
4926,Sharjah,42.52
4926,Sharjah,145.55
4926,Sharjah,11.28
4926,Sharjah,21.54
4926,Sharjah,87.9
4926,Sharjah,58.28
4926,Sharjah,6.72
4926,Sharjah,14.7
4926,Sharjah,35.86
4926,Sharjah,70.8
4926,Sharjah,178.64
4926,Sharjah,360.09
4926,Sharjah,847.44
4926,Sharjah,77.22
4926,Sharjah,81.04
4926,Sharjah,164.56
4926,Sharjah,176.6
4926,Sharjah,103.64
4926,Sharjah,458.52
4926,Sharjah,29.9
4926,Sharjah,106.17
4926,Sharjah,24.06
4926,Sharjah,131.9
4926,Sharjah,35.4
4926,Sharjah,35.16
4926,Sharjah,21.16
4926,Sharjah,214.05
4926,Sharjah,50.58
4926,Sharjah,37.68
4926,Sharjah,160.77
4926,Sharjah,26.63
4926,Sharjah,38.1
4926,Sharjah,182.46
4926,Sharjah,226.02
4926,Sharjah,25.91
4926,Sharjah,199.12
4926,Sharjah,27.52
4926,Sharjah,39.84
4926,Sharjah,10.24
4926,Sharjah,66.75
4926,Sharjah,27.52
4926,Sharjah,47.88
4930,Sharjah,75.8
4930,Sharjah,253.17
4930,Sharjah,54.04
4930,Sharjah,25.35
4930,Sharjah,42.6
4930,Sharjah,51.4
4930,Sharjah,31.6
4930,Sharjah,6.39
4930,Sharjah,67.6
4930,Sharjah,65.64
4930,Sharjah,34.95
4930,Sharjah,266.28
4930,Sharjah,10.98
4930,Sharjah,88.16
4930,Sharjah,77.1
4930,Sharjah,46.28
4930,Sharjah,41.78
4930,Sharjah,33.36
4930,Sharjah,22.76
4930,Sharjah,112.8
4930,Sharjah,99.28
4930,Sharjah,26.22
4930,Sharjah,54.63
4930,Sharjah,9.86
4930,Sharjah,79.89
4930,Sharjah,5.49
4930,Sharjah,380.36
4930,Sharjah,539.19
4930,Sharjah,14.1
4930,Sharjah,14.98
4930,Sharjah,81.16
4930,Sharjah,46.44
4930,Sharjah,21.23
4930,Sharjah,66.12
4930,Sharjah,112.14
4930,Sharjah,131.9
4930,Sharjah,20.43
4930,Sharjah,16.96
4930,Sharjah,11.12
4930,Sharjah,61.32
4930,Sharjah,140.82
4930,Sharjah,91.68
4930,Sharjah,434.07
4930,Sharjah,129.69
4930,Sharjah,88.78
4930,Sharjah,97.32
4930,Sharjah,107.64
4930,Sharjah,196.24
4930,Sharjah,48.66
4930,Sharjah,13.88
4930,Sharjah,41.67
4930,Sharjah,181.95
4930,Sharjah,26.25
4930,Sharjah,293.58
4930,Sharjah,44.82
4930,Sharjah,139.65
4930,Sharjah,41.52
4930,Sharjah,47.82
4930,Sharjah,94.8
4930,Sharjah,44.84
4930,Sharjah,35.68
4930,Sharjah,107.64
4930,Sharjah,84.12
4930,Sharjah,236.76
4930,Sharjah,18.78
4930,Sharjah,22.88
4930,Sharjah,10.38
4930,Sharjah,67.26
4930,Sharjah,88.16
4930,Sharjah,35.16
4930,Sharjah,108.21
4930,Sharjah,19.26
4930,Sharjah,149.56
4930,Sharjah,606.6
4930,Sharjah,199.12
4930,Sharjah,649.55
4930,Sharjah,37.82
4930,Sharjah,20.26
4930,Sharjah,66.12
4930,Sharjah,25.91
4930,Sharjah,77.22
4930,Sharjah,14.08
4930,Sharjah,242.12
4930,Sharjah,59.52
4930,Sharjah,21.81
4930,Sharjah,241.16
4930,Sharjah,61.11
4930,Sharjah,43.58
4930,Sharjah,26.58
4930,Sharjah,235.92
4930,Sharjah,7.47
4930,Sharjah,4.44
4930,Sharjah,303.25
4930,Sharjah,115.83
4930,Sharjah,128.76
4930,Sharjah,475.45
4930,Sharjah,23.34
4930,Sharjah,305.68
4930,Sharjah,53.52
4930,Sharjah,65.72
4930,Sharjah,6.15
4930,Sharjah,191.56
4930,Sharjah,13.87
4930,Sharjah,133.79
4930,Sharjah,58.36
4930,Sharjah,95.78
4930,Sharjah,9.36
4930,Sharjah,359.49
4930,Sharjah,109.62
4935,Dubai,31.5
4935,Dubai,11.14
4935,Dubai,229.25
4935,Dubai,32.63
4935,Dubai,155.1
4935,Dubai,61.86
4935,Dubai,458.31
4935,Dubai,87.54
4935,Dubai,148.38
4935,Dubai,33.92
4935,Dubai,53.82
4935,Dubai,5.44
4935,Dubai,21.15
4935,Dubai,162.78
4935,Dubai,163.58
4935,Dubai,164.56
4935,Dubai,98.88
4935,Dubai,11.73
4935,Dubai,17.68
4935,Dubai,17.03
4935,Dubai,174.56
4935,Dubai,10.08
4935,Dubai,343.89
4935,Dubai,27.66
4935,Dubai,44.4
4935,Dubai,139.32
4935,Dubai,33.36
4935,Dubai,163.58
4935,Dubai,13.87
4935,Dubai,133.79
4935,Dubai,142.52
4935,Dubai,45.48
4935,Dubai,121.64
4935,Dubai,22.56
4935,Dubai,41.64
4935,Dubai,88.68
4935,Dubai,779.46
4935,Dubai,145.56
4935,Dubai,16.84
4935,Dubai,190.18
4935,Dubai,14.1
4935,Dubai,575.12
4935,Dubai,1066.98
4935,Dubai,149.55
4935,Dubai,43.94
4935,Dubai,5.46
4935,Dubai,10.98
4935,Dubai,95.76
4935,Dubai,35.15
4935,Dubai,14.73
4935,Dubai,26.63
4935,Dubai,20.26
4935,Dubai,178.57
4935,Dubai,70.84
4935,Dubai,53.85
4935,Dubai,143.4
4935,Dubai,17.21
4935,Dubai,44.66
4935,Dubai,24.2
4935,Dubai,36.39
4935,Dubai,127.8
4935,Dubai,39.94
4935,Dubai,139.32
4935,Dubai,12.05
4935,Dubai,38.3
4935,Dubai,16.8
4935,Dubai,27.13
4935,Dubai,78.12
4935,Dubai,120.58
4935,Dubai,34.08
4935,Dubai,49.3
4935,Dubai,588.88
4935,Dubai,39.32
4935,Dubai,20.74
4935,Dubai,60.29
4935,Dubai,26.37
4935,Dubai,32.44
4935,Dubai,45.42
4935,Dubai,38.3
4935,Dubai,6.05
4935,Dubai,82.38
4935,Dubai,51.96
4935,Dubai,106.15
4935,Dubai,54.92
4935,Dubai,16.9
4935,Dubai,102.15
4935,Dubai,38.24
4935,Dubai,20.29
4935,Dubai,12.1
4935,Dubai,47.52
4935,Dubai,14.02
4935,Dubai,64.65
4935,Dubai,47.0
4935,Dubai,361.14
4935,Dubai,60.87
4935,Dubai,8.45
4937,Sharjah,142.73
4937,Sharjah,24.36
4937,Sharjah,49.16
4937,Sharjah,30.9
4937,Sharjah,16.52
4937,Sharjah,60.16
4937,Sharjah,356.16
4937,Sharjah,18.67
4937,Sharjah,15.64
4937,Sharjah,60.8
4937,Sharjah,42.28
4937,Sharjah,490.72
4937,Sharjah,6.72
4937,Sharjah,78.12
4937,Sharjah,37.39
4937,Sharjah,214.43
4937,Sharjah,12.03
4937,Sharjah,490.74
4937,Sharjah,16.43
4937,Sharjah,23.45
4937,Sharjah,14.54
4937,Sharjah,76.6
4937,Sharjah,23.92
4937,Sharjah,54.16
4937,Sharjah,313.35
4937,Sharjah,4.26
4937,Sharjah,35.16
4937,Sharjah,10.06
4937,Sharjah,41.78
4937,Sharjah,140.7
4937,Sharjah,8.6
4937,Sharjah,19.08
4937,Sharjah,60.29
4937,Sharjah,95.09
4937,Sharjah,9.42
4937,Sharjah,535.71
4937,Sharjah,8.48
4937,Sharjah,8.52
4937,Sharjah,13.83
4937,Sharjah,152.42
4937,Sharjah,847.44
4937,Sharjah,19.48
4937,Sharjah,82.71
4937,Sharjah,34.74
4937,Sharjah,70.9
4937,Sharjah,27.76
4937,Sharjah,113.76
4937,Sharjah,25.91
4937,Sharjah,428.19
4937,Sharjah,15.78
4937,Sharjah,15.84
4937,Sharjah,75.6
4937,Sharjah,31.88
4937,Sharjah,311.96
4937,Sharjah,160.77
4937,Sharjah,25.91
4937,Sharjah,86.22
4937,Sharjah,57.66
4937,Sharjah,16.22
4937,Sharjah,22.1
4937,Sharjah,180.28
4937,Sharjah,46.89
4937,Sharjah,23.5
4937,Sharjah,90.24
4937,Sharjah,321.54
4937,Sharjah,161.16
4937,Sharjah,363.9
4937,Sharjah,28.83
4937,Sharjah,45.07
4937,Sharjah,31.6
4937,Sharjah,12.36
4937,Sharjah,305.68
4937,Sharjah,44.08
4937,Sharjah,11.36
4937,Sharjah,5.98
4937,Sharjah,119.68
4937,Sharjah,23.3
4937,Sharjah,38.24
4937,Sharjah,25.7
4937,Sharjah,52.8
4937,Sharjah,11.28
4937,Sharjah,234.45
4937,Sharjah,50.52
4937,Sharjah,5.49
4937,Sharjah,92.85
4937,Sharjah,71.0
4937,Sharjah,57.78
4937,Sharjah,46.28
4937,Sharjah,86.49
4937,Sharjah,340.35
4937,Sharjah,77.39
4937,Sharjah,106.89
4937,Sharjah,90.95
4937,Sharjah,69.39
4937,Sharjah,919.56
4937,Sharjah,70.1
4937,Sharjah,119.04
4937,Sharjah,253.14
4937,Sharjah,152.42
4937,Sharjah,275.12
4937,Sharjah,70.86
4937,Sharjah,32.86
4937,Sharjah,20.38
4938,Dubai,232.2
4938,Dubai,48.7
4938,Dubai,35.76
4938,Dubai,22.28
4938,Dubai,49.76
4938,Dubai,58.35
4938,Dubai,15.16
4938,Dubai,55.16
4938,Dubai,25.7
4938,Dubai,5.22
4938,Dubai,269.28
4938,Dubai,294.36
4938,Dubai,14.63
4938,Dubai,52.52
4938,Dubai,98.68
4938,Dubai,25.44
4938,Dubai,71.82
4938,Dubai,68.13
4938,Dubai,72.78
4938,Dubai,63.69
4938,Dubai,6.83
4938,Dubai,89.48
4938,Dubai,25.29
4938,Dubai,23.46
4938,Dubai,184.95
4938,Dubai,76.78
4938,Dubai,44.08
4938,Dubai,17.7
4938,Dubai,44.82
4938,Dubai,428.19
4938,Dubai,83.56
4938,Dubai,15.06
4938,Dubai,27.66
4938,Dubai,91.52
4938,Dubai,12.62
4938,Dubai,267.58
4938,Dubai,164.56
4938,Dubai,168.76
4938,Dubai,237.44
4938,Dubai,90.14
4938,Dubai,43.1
4938,Dubai,665.7
4938,Dubai,38.61
4938,Dubai,359.46
4938,Dubai,423.72
4938,Dubai,81.06
4938,Dubai,89.64
4938,Dubai,586.23
4938,Dubai,102.15
4938,Dubai,23.5
4938,Dubai,12.05
4938,Dubai,246.6
4938,Dubai,489.08
4938,Dubai,23.5
4938,Dubai,160.53
4938,Dubai,47.6
4938,Dubai,53.82
4938,Dubai,161.82
4938,Dubai,44.66
4938,Dubai,154.44
4938,Dubai,84.84
4938,Dubai,54.82
4938,Dubai,21.3
4938,Dubai,47.4
4938,Dubai,53.52
4938,Dubai,164.46
4938,Dubai,41.67
4938,Dubai,57.68
4938,Dubai,32.44
4938,Dubai,29.58
4938,Dubai,93.2
4938,Dubai,116.72
4938,Dubai,25.14
4938,Dubai,401.37
4938,Dubai,10.06
4938,Dubai,108.33
4938,Dubai,47.4
4938,Dubai,20.74
4938,Dubai,53.88
4938,Dubai,26.58
4938,Dubai,50.58
4938,Dubai,95.2
4938,Dubai,25.7
4938,Dubai,149.52
4938,Dubai,74.16
4938,Dubai,4.7
4938,Dubai,100.44
4938,Dubai,27.76
4938,Dubai,133.14
4938,Dubai,62.22
4938,Dubai,12.56
4938,Dubai,181.9
4938,Dubai,62.67
4938,Dubai,722.55
4938,Dubai,42.19
4938,Dubai,16.7
4938,Dubai,53.94
4938,Dubai,6.09
4938,Dubai,55.8
4938,Dubai,105.6
4938,Dubai,138.84
4938,Dubai,44.84
4938,Dubai,56.38
4938,Dubai,321.54
4944,Sharjah,59.9
4944,Sharjah,191.28
4944,Sharjah,40.24
4944,Sharjah,5.18
4944,Sharjah,84.6
4944,Sharjah,9.42
4944,Sharjah,38.39
4944,Sharjah,13.76
4944,Sharjah,15.12
4944,Sharjah,64.84
4944,Sharjah,490.76
4944,Sharjah,227.2
4944,Sharjah,395.7
4944,Sharjah,266.28
4944,Sharjah,37.8
4944,Sharjah,71.82
4944,Sharjah,89.32
4944,Sharjah,14.63
4944,Sharjah,95.76
4944,Sharjah,19.72
4944,Sharjah,28.04
4944,Sharjah,8.45
4944,Sharjah,268.44
4944,Sharjah,45.84
4944,Sharjah,219.24
4944,Sharjah,17.1
4944,Sharjah,34.83
4944,Sharjah,131.82
4944,Sharjah,33.95
4944,Sharjah,11.73
4944,Sharjah,14.02
4944,Sharjah,47.89
4944,Sharjah,57.84
4944,Sharjah,43.08
4944,Sharjah,329.12
4944,Sharjah,6.18
4944,Sharjah,40.56
4944,Sharjah,101.55
4944,Sharjah,90.84
4944,Sharjah,53.04
4944,Sharjah,20.26
4944,Sharjah,153.2
4944,Sharjah,310.74
4944,Sharjah,152.84
4944,Sharjah,53.94
4944,Sharjah,88.16
4944,Sharjah,126.6
4944,Sharjah,15.24
4944,Sharjah,164.56
4944,Sharjah,65.37
4944,Sharjah,784.96
4944,Sharjah,56.4
4944,Sharjah,56.56
4944,Sharjah,40.56
4944,Sharjah,19.26
4944,Sharjah,52.29
4944,Sharjah,23.92
4944,Sharjah,312.48
4944,Sharjah,50.58
4944,Sharjah,36.11
4944,Sharjah,100.08
4944,Sharjah,611.36
4944,Sharjah,36.1
4944,Sharjah,21.54
4944,Sharjah,148.71
4944,Sharjah,15.66
4944,Sharjah,40.86
4944,Sharjah,20.12
4944,Sharjah,133.79
4944,Sharjah,40.46
4944,Sharjah,146.79
4944,Sharjah,38.94
4944,Sharjah,500.4
4944,Sharjah,25.91
4944,Sharjah,46.9
4944,Sharjah,63.48
4944,Sharjah,5.2
4944,Sharjah,177.83
4944,Sharjah,11.14
4944,Sharjah,125.34
4944,Sharjah,133.14
4944,Sharjah,44.9
4944,Sharjah,44.2
4944,Sharjah,26.34
4944,Sharjah,142.73
4944,Sharjah,12.0
4944,Sharjah,89.48
4944,Sharjah,71.35
4944,Sharjah,87.16
4944,Sharjah,83.82
4944,Sharjah,32.86
4944,Sharjah,236.32
4944,Sharjah,224.5
4944,Sharjah,52.89
4944,Sharjah,40.05
4944,Sharjah,45.84
4944,Sharjah,86.31
4944,Sharjah,5.2
4944,Sharjah,22.92
4944,Sharjah,45.81
4944,Sharjah,9.86
4944,Sharjah,535.71
4944,Sharjah,5.22
4944,Sharjah,22.88
4944,Sharjah,25.29
4944,Sharjah,130.0
4944,Sharjah,18.72
4944,Sharjah,31.3
4944,Sharjah,208.68
4944,Sharjah,33.92
4944,Sharjah,51.4
4944,Sharjah,100.98
4944,Sharjah,207.06
4944,Sharjah,77.22
4945,Dubai,45.12
4945,Dubai,53.4
4945,Dubai,203.44
4945,Dubai,41.49
4945,Dubai,32.56
4945,Dubai,104.34
4945,Dubai,17.64
4945,Dubai,131.84
4945,Dubai,8.98
4945,Dubai,342.96
4945,Dubai,41.84
4945,Dubai,84.3
4945,Dubai,21.54
4945,Dubai,72.14
4945,Dubai,112.05
4945,Dubai,232.76
4945,Dubai,329.12
4945,Dubai,141.21
4945,Dubai,99.56
4945,Dubai,635.58
4945,Dubai,113.44
4945,Dubai,32.68
4945,Dubai,75.3
4945,Dubai,35.54
4945,Dubai,22.38
4945,Dubai,76.78
4945,Dubai,97.15
4945,Dubai,12.91
4945,Dubai,78.12
4945,Dubai,75.84
4945,Dubai,5.46
4945,Dubai,148.71
4945,Dubai,35.22
4945,Dubai,19.88
4945,Dubai,13.88
4945,Dubai,160.83
4945,Dubai,20.8
4945,Dubai,83.56
4945,Dubai,21.12
4945,Dubai,40.76
4945,Dubai,9.86
4945,Dubai,1078.38
4945,Dubai,53.61
4945,Dubai,75.06
4945,Dubai,25.9
4945,Dubai,25.14
4945,Dubai,99.68
4945,Dubai,28.26
4945,Dubai,94.48
4945,Dubai,423.72
4945,Dubai,22.2
4945,Dubai,58.19
4945,Dubai,40.74
4945,Dubai,392.48
4945,Dubai,53.82
4945,Dubai,133.79
4945,Dubai,304.28
4945,Dubai,198.56
4945,Dubai,297.84
4945,Dubai,69.35
4945,Dubai,365.82
4945,Dubai,285.72
4945,Dubai,16.38
4945,Dubai,423.72
4945,Dubai,149.34
4945,Dubai,215.76
4945,Dubai,7.27
4945,Dubai,57.84
4945,Dubai,4.67
4945,Dubai,178.57
4945,Dubai,143.96
4945,Dubai,115.8
4945,Dubai,129.56
4945,Dubai,63.3
4945,Dubai,13.37
4945,Dubai,131.04
4945,Dubai,20.08
4945,Dubai,453.16
4945,Dubai,29.82
4945,Dubai,25.91
4945,Dubai,35.63
4945,Dubai,21.81
4945,Dubai,64.62
4945,Dubai,48.0
4945,Dubai,14.98
4945,Dubai,68.28
4945,Dubai,86.05
4945,Dubai,56.01
4945,Dubai,566.45
4945,Dubai,433.95
4945,Dubai,19.64
4945,Dubai,310.59
4945,Dubai,40.74
4945,Dubai,64.88
4945,Dubai,103.53
4945,Dubai,53.94
4945,Dubai,15.64
4945,Dubai,133.98
4945,Dubai,41.28
4945,Dubai,120.38
4945,Dubai,135.5
4945,Dubai,52.89
4945,Dubai,25.45
4945,Dubai,24.0
4945,Dubai,29.08
4945,Dubai,179.6
4945,Dubai,169.2
4945,Dubai,191.28
4945,Dubai,165.48
4945,Dubai,268.44
4945,Dubai,77.1
4945,Dubai,51.63
4946,Dubai,72.4
4946,Dubai,88.15
4946,Dubai,220.64
4946,Dubai,31.78
4946,Dubai,210.95
4946,Dubai,45.18
4946,Dubai,5.46
4946,Dubai,10.98
4946,Dubai,39.6
4946,Dubai,87.28
4946,Dubai,26.94
4946,Dubai,95.2
4946,Dubai,71.36
4946,Dubai,67.02
4946,Dubai,67.9
4946,Dubai,194.64
4946,Dubai,32.5
4946,Dubai,70.86
4946,Dubai,285.46
4946,Dubai,481.52
4946,Dubai,160.72
4946,Dubai,151.68
4946,Dubai,77.99
4946,Dubai,74.76
4946,Dubai,121.65
4946,Dubai,48.15
4946,Dubai,32.42
4946,Dubai,15.6
4946,Dubai,266.28
4946,Dubai,22.71
4946,Dubai,34.08
4946,Dubai,40.52
4946,Dubai,31.88
4946,Dubai,531.72
4946,Dubai,107.1
4946,Dubai,399.42
4946,Dubai,27.42
4946,Dubai,29.88
4946,Dubai,41.67
4946,Dubai,240.85
4946,Dubai,21.3
4946,Dubai,41.49
4946,Dubai,269.04
4946,Dubai,23.49
4946,Dubai,548.72
4946,Dubai,86.07
4946,Dubai,217.04
4946,Dubai,2.84
4946,Dubai,46.9
4946,Dubai,26.94
4946,Dubai,266.34
4946,Dubai,240.76
4946,Dubai,108.6
4946,Dubai,287.92
4946,Dubai,93.88
4946,Dubai,8.84
4946,Dubai,34.08
4946,Dubai,49.77
4946,Dubai,115.12
4946,Dubai,113.46
4946,Dubai,26.4
4946,Dubai,107.22
4946,Dubai,215.76
4946,Dubai,50.79
4946,Dubai,43.62
4946,Dubai,15.66
4946,Dubai,588.72
4946,Dubai,11.28
4946,Dubai,76.78
4946,Dubai,70.41
4946,Dubai,267.58
4946,Dubai,135.65
4946,Dubai,75.8
4946,Dubai,97.86
4946,Dubai,71.02
4946,Dubai,8.45
4946,Dubai,42.0
4946,Dubai,268.44
4946,Dubai,107.5
4946,Dubai,30.47
4946,Dubai,15.89
4946,Dubai,87.88
4946,Dubai,31.86
4946,Dubai,120.57
4946,Dubai,19.64
4946,Dubai,118.16
4946,Dubai,113.45
4946,Dubai,533.49
4946,Dubai,8.4
4946,Dubai,11.14
4946,Dubai,88.3
4946,Dubai,73.74
4946,Dubai,53.85
4946,Dubai,27.46
4946,Dubai,389.73
4946,Dubai,32.5
4946,Dubai,11.76
4946,Dubai,64.62
4946,Dubai,163.77
4946,Dubai,12.56
4946,Dubai,64.64
4946,Dubai,17.82
4946,Dubai,18.83
4946,Dubai,12.18
4946,Dubai,23.32
4946,Dubai,147.22
4946,Dubai,142.73
4946,Dubai,109.62
4946,Dubai,51.12
4946,Dubai,41.61
4947,Abu Dhabi,38.94
4947,Abu Dhabi,42.1
4947,Abu Dhabi,39.76
4947,Abu Dhabi,27.57
4947,Abu Dhabi,57.66
4947,Abu Dhabi,245.38
4947,Abu Dhabi,13.87
4947,Abu Dhabi,6.05
4947,Abu Dhabi,26.22
4947,Abu Dhabi,44.08
4947,Abu Dhabi,9.9
4947,Abu Dhabi,285.27
4947,Abu Dhabi,33.85
4947,Abu Dhabi,74.76
4947,Abu Dhabi,16.14
4947,Abu Dhabi,39.22
4947,Abu Dhabi,46.9
4947,Abu Dhabi,26.74
4947,Abu Dhabi,47.0
4947,Abu Dhabi,32.44
4947,Abu Dhabi,40.52
4947,Abu Dhabi,46.44
4947,Abu Dhabi,25.7
4947,Abu Dhabi,103.64
4947,Abu Dhabi,19.92
4947,Abu Dhabi,37.35
4947,Abu Dhabi,735.9
4947,Abu Dhabi,12.1
4947,Abu Dhabi,56.38
4947,Abu Dhabi,11.46
4947,Abu Dhabi,46.94
4947,Abu Dhabi,68.08
4947,Abu Dhabi,154.2
4947,Abu Dhabi,380.36
4947,Abu Dhabi,20.37
4947,Abu Dhabi,27.52
4947,Abu Dhabi,52.53
4947,Abu Dhabi,28.19
4947,Abu Dhabi,40.71
4947,Abu Dhabi,327.16
4947,Abu Dhabi,15.54
4947,Abu Dhabi,20.12
4947,Abu Dhabi,37.56
4947,Abu Dhabi,94.8
4947,Abu Dhabi,16.43
4947,Abu Dhabi,33.95
4947,Abu Dhabi,57.66
4947,Abu Dhabi,27.52
4947,Abu Dhabi,39.44
4947,Abu Dhabi,21.84
4947,Abu Dhabi,508.47
4947,Abu Dhabi,14.73
