customer_id,total_spend,spend_tier
266,8954.21,Low
1567,8953.14,Low
4592,8951.09,Low
746,8950.29,Low
2471,8949.5,Low
4216,8948.55,Low
537,8947.65,Low
1623,8945.11,Low
1237,8944.47,Low
2855,8943.56,Low
4155,8943.34,Low
280,8940.79,Low
3576,8938.85,Low
2364,8938.58,Low
900,8937.61,Low
1552,8937.57,Low
4722,8937.5,Low
1123,8937.38,Low
2732,8937.18,Low
2712,8937.07,Low
4520,8935.28,Low
4005,8933.95,Low
4109,8933.84,Low
126,8933.1,Low
3149,8930.76,Low
2075,8930.36,Low
4207,8929.02,Low
1042,8928.02,Low
1065,8927.95,Low
4614,8926.39,Low
3115,8924.52,Low
2378,8924.3,Low
1240,8921.64,Low
1229,8920.78,Low
1897,8920.46,Low
172,8919.71,Low
4169,8919.07,Low
320,8918.94,Low
4880,8916.54,Low
3166,8914.53,Low
2872,8912.55,Low
4386,8912.35,Low
2972,8911.48,Low
905,8910.7,Low
2539,8910.63,Low
534,8909.75,Low
1811,8909.04,Low
1544,8907.95,Low
4381,8906.03,Low
3031,8901.83,Low
2725,8901.6,Low
2369,8901.26,Low
4884,8898.79,Low
861,8898.37,Low
797,8896.23,Low
1067,8895.24,Low
2822,8893.95,Low
1147,8893.81,Low
1004,8893.24,Low
560,8892.34,Low
2281,8892.14,Low
2466,8891.16,Low
1872,8891.13,Low
3418,8891.03,Low
4741,8889.82,Low
3933,8889.55,Low
2810,8886.43,Low
4408,8886.28,Low
3060,8885.46,Low
4503,8885.27,Low
2835,8884.2,Low
2496,8883.98,Low
1185,8883.95,Low
1137,8883.38,Low
3291,8883.3,Low
726,8883.29,Low
4693,8882.62,Low
1092,8879.76,Low
3948,8879.01,Low
1155,8876.26,Low
2545,8876.18,Low
3775,8875.92,Low
21,8875.57,Low
2548,8874.25,Low
1630,8870.53,Low
778,8868.88,Low
428,8868.39,Low
3528,8867.45,Low
4469,8866.13,Low
2607,8863.86,Low
576,8863.2,Low
3308,8861.06,Low
1043,8860.52,Low
429,8858.52,Low
3213,8857.83,Low
2215,8856.53,Low
1973,8855.71,Low
1725,8855.49,Low
3570,8854.2,Low
4896,8851.72,Low
4532,8851.37,Low
4150,8849.44,Low
179,8844.11,Low
1013,8841.07,Low
2865,8840.91,Low
1306,8840.78,Low
4696,8839.59,Low
4541,8839.51,Low
2492,8837.79,Low
689,8837.43,Low
2130,8836.25,Low
2546,8835.38,Low
2377,8835.28,Low
958,8831.12,Low
1917,8830.85,Low
4162,8829.74,Low
2331,8827.37,Low
2053,8826.66,Low
864,8825.72,Low
274,8825.37,Low
641,8824.77,Low
3457,8823.29,Low
3367,8822.28,Low
4932,8820.23,Low
3824,8819.93,Low
619,8819.3,Low
3055,8818.33,Low
479,8816.27,Low
1060,8815.24,Low
2676,8813.99,Low
829,8813.81,Low
4363,8813.51,Low
4676,8813.48,Low
1446,8813.23,Low
4499,8812.32,Low
4837,8811.94,Low
3745,8811.71,Low
2733,8807.79,Low
583,8806.82,Low
3559,8804.96,Low
1662,8803.44,Low
1859,8802.61,Low
708,8797.75,Low
4617,8797.59,Low
3276,8796.82,Low
2490,8795.24,Low
1286,8794.84,Low
1272,8789.34,Low
945,8789.1,Low
995,8788.05,Low
1802,8787.5,Low
4062,8787.22,Low
427,8786.07,Low
1563,8783.43,Low
780,8782.68,Low
868,8779.15,Low
3892,8777.55,Low
321,8777.11,Low
3352,8775.48,Low
2148,8775.42,Low
1953,8774.52,Low
2690,8771.36,Low
2091,8771.1,Low
1722,8771.06,Low
3659,8771.0,Low
2904,8770.86,Low
4542,8768.56,Low
3039,8767.07,Low
3556,8766.18,Low
2165,8764.14,Low
382,8763.53,Low
4501,8763.01,Low
4346,8762.87,Low
1207,8761.25,Low
3622,8761.0,Low
2996,8760.75,Low
2142,8759.29,Low
2875,8757.01,Low
3827,8755.5,Low
69,8754.86,Low
422,8753.41,Low
2654,8752.92,Low
4940,8752.83,Low
309,8752.13,Low
2391,8752.13,Low
1204,8751.26,Low
700,8747.56,Low
141,8746.58,Low
3422,8746.46,Low
1186,8744.18,Low
1999,8741.16,Low
322,8738.16,Low
2484,8737.12,Low
4401,8736.76,Low
4634,8735.65,Low
855,8730.79,Low
1528,8729.1,Low
3751,8728.07,Low
2767,8727.12,Low
2080,8725.33,Low
982,8725.29,Low
2395,8721.05,Low
1979,8719.54,Low
4339,8717.63,Low
2696,8717.07,Low
110,8716.87,Low
2467,8716.57,Low
2494,8716.04,Low
3449,8715.85,Low
4423,8715.25,Low
1709,8713.68,Low
3702,8713.44,Low
103,8713.36,Low
3953,8712.37,Low
573,8712.17,Low
4833,8710.87,Low
2559,8710.29,Low
3459,8708.67,Low
4706,8707.4,Low
1719,8706.8,Low
1770,8702.75,Low
1008,8701.81,Low
1937,8701.12,Low
523,8700.58,Low
3097,8700.42,Low
1790,8699.43,Low
1055,8698.66,Low
3571,8698.39,Low
2232,8698.29,Low
740,8697.28,Low
3937,8694.5,Low
4489,8693.14,Low
1105,8692.93,Low
2389,8691.42,Low
2264,8690.25,Low
4708,8689.26,Low
3638,8680.53,Low
4160,8680.15,Low
3686,8680.0,Low
2936,8678.85,Low
4888,8676.97,Low
512,8676.61,Low
1242,8673.94,Low
2950,8673.09,Low
1370,8673.04,Low
3580,8673.04,Low
3525,8672.82,Low
4171,8672.55,Low
62,8671.12,Low
254,8670.74,Low
1971,8669.68,Low
821,8668.71,Low
2179,8668.64,Low
703,8668.13,Low
392,8666.92,Low
1532,8666.82,Low
3382,8665.71,Low
3561,8662.39,Low
2749,8662.27,Low
4609,8662.12,Low
2836,8661.89,Low
1636,8661.46,Low
3629,8659.14,Low
3540,8656.08,Low
79,8654.55,Low
3375,8654.48,Low
4820,8652.71,Low
562,8652.01,Low
1737,8650.53,Low
2888,8648.51,Low
1632,8648.17,Low
3315,8647.92,Low
4656,8647.09,Low
600,8646.7,Low
1445,8645.83,Low
180,8645.14,Low
4445,8644.12,Low
4585,8643.63,Low
4972,8643.55,Low
2554,8641.12,Low
4452,8638.37,Low
3511,8637.27,Low
2707,8637.1,Low
3259,8636.83,Low
2752,8634.82,Low
3915,8634.0,Low
3573,8631.18,Low
1322,8630.7,Low
3542,8629.15,Low
517,8627.91,Low
3888,8626.52,Low
1288,8625.88,Low
3934,8625.51,Low
623,8624.36,Low
7,8622.61,Low
4591,8621.84,Low
43,8619.07,Low
3719,8618.01,Low
3621,8617.75,Low
1029,8616.06,Low
2658,8615.16,Low
3677,8612.93,Low
2519,8610.62,Low
3444,8608.54,Low
1262,8607.55,Low
1221,8607.08,Low
4790,8605.7,Low
4948,8605.64,Low
297,8604.68,Low
3709,8602.46,Low
925,8602.07,Low
1693,8601.97,Low
2681,8601.95,Low
3608,8598.31,Low
4214,8596.42,Low
674,8587.19,Low
2402,8584.35,Low
896,8583.93,Low
793,8580.87,Low
3503,8579.51,Low
4779,8579.34,Low
643,8579.25,Low
608,8578.56,Low
1670,8577.57,Low
48,8577.53,Low
217,8577.34,Low
3218,8577.16,Low
1139,8577.09,Low
1640,8576.65,Low
1768,8576.2,Low
1774,8575.17,Low
1547,8574.83,Low
2571,8573.5,Low
3927,8573.12,Low
815,8568.53,Low
1199,8566.11,Low
2908,8565.69,Low
1483,8565.41,Low
3309,8564.86,Low
3862,8564.81,Low
2530,8563.07,Low
3802,8562.84,Low
956,8561.54,Low
1427,8560.82,Low
4478,8557.68,Low
4809,8557.64,Low
4690,8557.24,Low
2753,8556.2,Low
3538,8552.02,Low
4752,8551.42,Low
4603,8550.53,Low
3939,8550.05,Low
4327,8547.48,Low
2398,8547.46,Low
4975,8547.14,Low
4242,8545.5,Low
2040,8539.52,Low
1614,8539.26,Low
1018,8538.04,Low
3320,8533.97,Low
3811,8533.07,Low
1146,8527.13,Low
691,8525.36,Low
3030,8522.81,Low
1024,8521.34,Low
3619,8520.34,Low
3121,8518.78,Low
1600,8518.64,Low
1920,8517.0,Low
269,8516.38,Low
1135,8516.01,Low
3521,8511.25,Low
1302,8510.85,Low
1965,8508.82,Low
1905,8508.49,Low
3590,8505.86,Low
3779,8505.58,Low
4099,8504.72,Low
452,8503.23,Low
318,8502.95,Low
1464,8502.6,Low
1672,8502.3,Low
4611,8500.19,Low
2837,8500.09,Low
3534,8497.46,Low
500,8494.8,Low
4556,8492.03,Low
2845,8489.37,Low
1665,8488.91,Low
4053,8488.41,Low
171,8488.04,Low
4990,8486.07,Low
4032,8484.54,Low
2455,8481.16,Low
3404,8480.17,Low
1235,8478.51,Low
4575,8476.28,Low
3967,8476.19,Low
3232,8473.7,Low
3046,8471.87,Low
4190,8471.2,Low
78,8469.38,Low
3669,8469.35,Low
4797,8466.33,Low
2453,8466.23,Low
120,8464.6,Low
2206,8464.59,Low
1863,8462.41,Low
614,8459.99,Low
4749,8459.94,Low
2435,8459.35,Low
4058,8458.86,Low
3646,8458.67,Low
216,8457.49,Low
1930,8456.72,Low
294,8455.94,Low
570,8455.61,Low
3649,8453.77,Low
4505,8452.89,Low
4730,8450.34,Low
1704,8450.21,Low
2337,8448.97,Low
993,8446.36,Low
4765,8446.34,Low
2181,8446.07,Low
4158,8444.97,Low
2567,8444.91,Low
1874,8444.01,Low
2256,8442.96,Low
3350,8440.97,Low
4370,8440.57,Low
3906,8440.29,Low
1381,8439.96,Low
4662,8436.25,Low
3891,8435.79,Low
918,8433.12,Low
3054,8432.34,Low
150,8431.38,Low
3609,8428.14,Low
4517,8426.67,Low
145,8425.15,Low
4528,8424.95,Low
2299,8422.72,Low
4387,8422.1,Low
3917,8419.52,Low
3747,8418.83,Low
4931,8418.06,Low
2376,8418.04,Low
4825,8417.88,Low
3190,8416.74,Low
4548,8414.9,Low
2356,8414.01,Low
3635,8412.68,Low
1559,8408.56,Low
3497,8407.53,Low
3349,8407.21,Low
3389,8406.77,Low
4998,8404.91,Low
2278,8403.57,Low
693,8400.53,Low
1436,8400.38,Low
4089,8399.8,Low
4571,8398.71,Low
3902,8398.18,Low
1413,8397.4,Low
1088,8392.81,Low
400,8391.41,Low
577,8390.34,Low
2034,8389.76,Low
4664,8389.27,Low
1827,8389.24,Low
330,8389.2,Low
3833,8388.32,Low
2111,8386.68,Low
668,8385.42,Low
1735,8383.08,Low
1254,8381.78,Low
1805,8374.26,Low
2561,8373.71,Low
371,8373.16,Low
1165,8372.21,Low
747,8372.14,Low
2564,8370.54,Low
3771,8365.88,Low
3191,8364.88,Low
1597,8363.84,Low
4996,8362.45,Low
2216,8360.57,Low
3431,8359.48,Low
2651,8357.86,Low
256,8357.81,Low
3159,8353.84,Low
989,8353.56,Low
2863,8351.32,Low
2931,8351.02,Low
1927,8350.25,Low
525,8349.09,Low
886,8347.41,Low
2412,8346.43,Low
4274,8345.78,Low
4646,8339.85,Low
3639,8338.22,Low
595,8335.99,Low
676,8335.55,Low
497,8335.2,Low
2498,8334.64,Low
471,8334.52,Low
4254,8333.22,Low
1922,8332.23,Low
332,8329.86,Low
2090,8327.96,Low
1181,8324.94,Low
2932,8322.35,Low
1871,8322.16,Low
1098,8315.68,Low
1249,8315.09,Low
1663,8313.64,Low
848,8313.25,Low
1215,8312.64,Low
3158,8311.44,Low
4403,8308.39,Low
4319,8302.96,Low
3866,8302.2,Low
2697,8300.81,Low
2010,8298.31,Low
225,8298.09,Low
4502,8291.1,Low
1733,8290.62,Low
1200,8284.62,Low
1350,8284.08,Low
3101,8281.19,Low
1017,8281.04,Low
1362,8279.84,Low
305,8279.73,Low
2672,8279.47,Low
176,8278.45,Low
2909,8276.77,Low
4573,8274.59,Low
998,8274.46,Low
3975,8272.34,Low
49,8271.32,Low
547,8270.87,Low
2922,8267.07,Low
936,8266.7,Low
285,8265.68,Low
2746,8264.32,Low
3674,8262.49,Low
1659,8260.74,Low
597,8259.0,Low
335,8257.57,Low
4901,8257.16,Low
2626,8256.51,Low
638,8254.46,Low
1072,8253.84,Low
1399,8251.92,Low
125,8250.5,Low
846,8250.2,Low
3858,8249.68,Low
2748,8249.07,Low
1732,8245.58,Low
3518,8244.54,Low
4608,8244.1,Low
1530,8243.94,Low
1271,8243.25,Low
4459,8242.45,Low
1607,8241.7,Low
924,8238.2,Low
4002,8236.09,Low
2724,8234.92,Low
4663,8234.6,Low
4894,8234.15,Low
1618,8228.93,Low
2187,8228.77,Low
3328,8228.63,Low
1515,8227.86,Low
3887,8225.25,Low
2920,8224.87,Low
3912,8222.18,Low
3358,8221.54,Low
1145,8221.34,Low
4923,8217.36,Low
2942,8215.94,Low
2960,8215.56,Low
2270,8213.52,Low
56,8211.01,Low
3312,8210.1,Low
2138,8208.46,Low
697,8208.18,Low
4015,8203.27,Low
3356,8202.19,Low
1596,8199.73,Low
2047,8196.54,Low
1967,8193.25,Low
4434,8190.73,Low
4738,8189.8,Low
1438,8189.27,Low
4218,8188.77,Low
3867,8187.09,Low
4285,8185.49,Low
2020,8183.79,Low
325,8183.62,Low
860,8182.32,Low
917,8180.01,Low
314,8179.32,Low
4906,8178.87,Low
1678,8176.74,Low
161,8173.04,Low
2192,8170.53,Low
710,8170.07,Low
2619,8169.92,Low
3409,8169.85,Low
4719,8165.99,Low
1622,8165.12,Low
4845,8164.14,Low
4583,8163.5,Low
4882,8163.1,Low
1278,8159.93,Low
4018,8159.01,Low
3173,8158.31,Low
2063,8153.17,Low
2301,8152.42,Low
3964,8147.87,Low
1391,8147.76,Low
2532,8144.11,Low
3946,8140.72,Low
2013,8139.05,Low
3450,8135.01,Low
3526,8134.24,Low
1903,8131.96,Low
3345,8131.42,Low
3000,8127.73,Low
736,8125.85,Low
3504,8121.98,Low
1978,8118.34,Low
4463,8116.36,Low
4185,8114.78,Low
4843,8112.53,Low
2606,8111.99,Low
3332,8111.88,Low
3201,8111.14,Low
1079,8111.0,Low
3094,8105.89,Low
2133,8104.92,Low
762,8104.76,Low
299,8100.68,Low
4020,8099.58,Low
2109,8094.76,Low
3814,8091.17,Low
1783,8091.1,Low
2178,8087.94,Low
3970,8087.63,Low
345,8082.86,Low
44,8080.32,Low
1769,8074.29,Low
4420,8071.52,Low
4298,8063.46,Low
3516,8063.04,Low
1658,8061.34,Low
393,8057.21,Low
3838,8057.19,Low
3606,8054.42,Low
788,8052.74,Low
3192,8050.61,Low
2441,8048.51,Low
3815,8047.38,Low
478,8046.58,Low
4354,8043.34,Low
64,8042.57,Low
857,8041.31,Low
1899,8041.01,Low
119,8040.85,Low
2663,8040.18,Low
1416,8034.68,Low
490,8034.1,Low
3204,8033.22,Low
4781,8033.15,Low
2562,8026.66,Low
4328,8022.22,Low
2660,8021.37,Low
3143,8021.01,Low
4903,8019.74,Low
871,8017.22,Low
4835,8016.8,Low
3074,8015.78,Low
4588,8011.21,Low
1231,8010.82,Low
3269,8009.99,Low
2558,8009.52,Low
3750,8008.65,Low
4056,8007.47,Low
3050,8004.42,Low
3427,8004.11,Low
32,8003.56,Low
1150,7999.51,Low
23,7997.17,Low
3455,7995.78,Low
1444,7993.19,Low
2230,7989.92,Low
2623,7988.29,Low
687,7987.69,Low
3185,7987.35,Low
919,7985.16,Low
3769,7982.57,Low
1875,7981.71,Low
3111,7978.0,Low
2175,7971.37,Low
202,7971.0,Low
1919,7965.08,Low
1321,7964.77,Low
3368,7964.18,Low
844,7964.13,Low
65,7961.87,Low
1051,7961.11,Low
3700,7959.87,Low
2197,7958.67,Low
4198,7957.07,Low
102,7955.23,Low
3613,7953.9,Low
548,7951.12,Low
1180,7950.34,Low
1603,7942.7,Low
2896,7942.16,Low
2419,7937.6,Low
4083,7937.6,Low
388,7936.08,Low
4636,7934.3,Low
3454,7929.75,Low
2203,7925.04,Low
3899,7922.47,Low
1610,7922.0,Low
1543,7919.66,Low
4486,7919.29,Low
2656,7918.87,Low
3663,7917.46,Low
158,7915.15,Low
4881,7913.7,Low
2312,7911.51,Low
2185,7910.4,Low
785,7907.97,Low
4484,7907.04,Low
2405,7902.93,Low
1069,7901.64,Low
477,7901.58,Low
554,7888.65,Low
2375,7885.49,Low
4140,7884.28,Low
1814,7882.38,Low
4063,7882.15,Low
1854,7880.16,Low
2577,7878.21,Low
3841,7877.85,Low
1,7876.58,Low
1117,7872.23,Low
139,7868.31,Low
2502,7867.09,Low
3281,7864.56,Low
3991,7862.97,Low
1014,7862.37,Low
2957,7860.15,Low
1856,7859.72,Low
863,7859.45,Low
2889,7858.81,Low
4332,7856.02,Low
2829,7854.95,Low
631,7852.21,Low
920,7851.32,Low
818,7847.03,Low
3766,7841.68,Low
1945,7841.44,Low
4301,7841.32,Low
1418,7840.99,Low
2032,7840.07,Low
4474,7839.89,Low
1833,7834.59,Low
255,7834.34,Low
196,7834.21,Low
3558,7833.14,Low
1884,7831.83,Low
412,7826.78,Low
2511,7826.7,Low
4671,7826.3,Low
4710,7824.35,Low
4359,7821.48,Low
3671,7818.38,Low
616,7814.52,Low
2703,7812.18,Low
3256,7807.38,Low
3951,7805.14,Low
2998,7801.13,Low
1344,7801.01,Low
3898,7799.42,Low
4602,7797.45,Low
434,7791.07,Low
4306,7785.43,Low
2171,7782.4,Low
2449,7778.71,Low
4194,7778.09,Low
3036,7772.05,Low
3075,7771.44,Low
3023,7766.67,Low
3861,7763.33,Low
3519,7762.14,Low
2580,7757.68,Low
722,7757.09,Low
2588,7756.88,Low
2414,7756.82,Low
1598,7754.76,Low
3131,7754.36,Low
3178,7752.71,Low
1407,7750.04,Low
1916,7748.24,Low
406,7736.05,Low
3063,7724.98,Low
1439,7724.33,Low
3069,7723.78,Low
2721,7722.55,Low
834,7722.05,Low
4485,7719.05,Low
1629,7716.43,Low
765,7715.73,Low
1279,7712.5,Low
3878,7711.39,Low
457,7710.93,Low
3072,7700.1,Low
3910,7692.7,Low
4907,7692.4,Low
1175,7692.17,Low
824,7688.57,Low
3203,7688.1,Low
4391,7683.73,Low
4515,7681.93,Low
2879,7679.53,Low
1549,7679.0,Low
2890,7678.94,Low
2854,7677.77,Low
2017,7676.06,Low
3843,7675.67,Low
4855,7674.88,Low
1667,7669.64,Low
155,7668.56,Low
498,7663.08,Low
1505,7660.06,Low
4143,7659.72,Low
3096,7659.24,Low
4658,7656.93,Low
4678,7655.18,Low
4733,7649.94,Low
446,7634.83,Low
443,7629.82,Low
193,7629.33,Low
3683,7626.32,Low
3679,7623.95,Low
4406,7623.82,Low
3931,7620.23,Low
1959,7616.39,Low
3562,7615.34,Low
4551,7611.44,Low
2750,7609.34,Low
1087,7599.07,Low
1681,7597.09,Low
1269,7592.69,Low
2491,7586.55,Low
3653,7586.09,Low
1934,7586.05,Low
3012,7585.91,Low
3032,7583.45,Low
3966,7581.85,Low
3231,7581.1,Low
2289,7579.67,Low
2928,7577.66,Low
678,7572.31,Low
2406,7564.95,Low
1798,7562.22,Low
4251,7560.9,Low
4394,7558.13,Low
4764,7557.04,Low
4523,7555.22,Low
3242,7544.15,Low
4104,7543.64,Low
1032,7539.78,Low
1745,7538.16,Low
883,7533.89,Low
431,7529.33,Low
3103,7524.24,Low
4374,7524.19,Low
3406,7522.53,Low
4652,7520.81,Low
3852,7519.34,Low
1202,7518.57,Low
997,7516.52,Low
4802,7515.69,Low
999,7511.16,Low
2384,7509.67,Low
4788,7506.7,Low
1651,7502.54,Low
2338,7498.64,Low
3484,7496.45,Low
979,7494.68,Low
3379,7492.25,Low
390,7491.86,Low
36,7480.62,Low
1417,7476.18,Low
901,7475.57,Low
2509,7475.41,Low
4080,7472.81,Low
1073,7472.63,Low
2693,7467.75,Low
3399,7466.63,Low
2961,7461.73,Low
3950,7460.06,Low
4338,7457.2,Low
519,7456.73,Low
2431,7456.1,Low
2236,7455.86,Low
2763,7455.72,Low
4008,7453.13,Low
2295,7452.15,Low
2370,7451.35,Low
1036,7440.96,Low
4344,7439.78,Low
4870,7436.29,Low
1707,7435.93,Low
3770,7423.7,Low
1451,7411.8,Low
162,7407.89,Low
186,7405.55,Low
1153,7400.23,Low
1367,7397.8,Low
453,7397.57,Low
996,7391.9,Low
4154,7391.14,Low
1555,7383.46,Low
754,7382.75,Low
3924,7382.21,Low
2795,7381.65,Low
2001,7380.75,Low
4097,7377.99,Low
1347,7363.7,Low
2169,7360.66,Low
3490,7347.72,Low
4641,7346.68,Low
3941,7345.22,Low
4566,7341.37,Low
4192,7339.16,Low
3834,7329.71,Low
4404,7327.15,Low
3174,7323.22,Low
4653,7316.75,Low
3475,7314.85,Low
4514,7303.91,Low
4822,7301.87,Low
4295,7296.0,Low
1592,7290.27,Low
135,7287.24,Low
2514,7279.05,Low
1191,7276.05,Low
4311,7274.12,Low
175,7273.77,Low
847,7273.12,Low
1482,7273.04,Low
2478,7272.36,Low
3438,7269.24,Low
2531,7268.04,Low
4812,7267.59,Low
4966,7266.47,Low
3615,7265.53,Low
1836,7262.41,Low
3033,7248.78,Low
522,7248.75,Low
432,7247.97,Low
4578,7245.09,Low
2958,7243.45,Low
2118,7234.97,Low
3437,7227.0,Low
258,7225.45,Low
3596,7214.45,Low
4156,7207.15,Low
966,7205.37,Low
2917,7195.69,Low
4558,7195.04,Low
4744,7189.41,Low
71,7185.89,Low
823,7176.79,Low
4029,7170.85,Low
408,7170.71,Low
424,7169.87,Low
928,7167.54,Low
501,7164.96,Low
4699,7163.36,Low
4920,7153.86,Low
1359,7152.29,Low
4982,7150.66,Low
3868,7145.34,Low
3088,7145.25,Low
1258,7140.5,Low
3651,7135.74,Low
1723,7135.22,Low
2423,7133.66,Low
6,7128.43,Low
2926,7126.82,Low
2396,7124.28,Low
4203,7122.15,Low
776,7121.23,Low
4544,7095.63,Low
1379,7086.01,Low
1167,7085.59,Low
1010,7071.34,Low
1788,7069.09,Low
1021,7064.32,Low
704,7052.98,Low
4068,7051.21,Low
61,7047.75,Low
4857,7046.93,Low
1397,7045.24,Low
912,7043.08,Low
4429,7040.54,Low
3982,7040.15,Low
4750,7036.42,Low
2859,7014.54,Low
2293,7012.76,Low
775,7009.33,Low
1484,7007.37,Low
1371,7004.16,Low
88,6990.75,Low
3821,6986.31,Low
2136,6971.19,Low
2600,6967.19,Low
4701,6964.46,Low
2657,6964.04,Low
2119,6955.36,Low
4388,6951.92,Low
4535,6943.88,Low
1171,6942.02,Low
313,6940.81,Low
3869,6939.63,Low
1144,6922.25,Low
1212,6914.59,Low
1360,6909.37,Low
2912,6896.72,Low
673,6894.56,Low
2886,6894.5,Low
3523,6883.84,Low
3486,6873.13,Low
77,6863.71,Low
3781,6863.15,Low
810,6856.63,Low
4286,6851.36,Low
739,6827.47,Low
4206,6826.42,Low
1338,6823.89,Low
2563,6822.54,Low
1931,6817.02,Low
4766,6808.9,Low
4424,6808.14,Low
964,6798.51,Low
4309,6790.3,Low
2201,6788.51,Low
622,6777.25,Low
893,6768.78,Low
1976,6764.84,Low
909,6727.59,Low
4606,6726.22,Low
2463,6722.47,Low
4048,6717.4,Low
3157,6714.79,Low
1794,6695.03,Low
4024,6682.97,Low
1896,6666.6,Low
449,6664.39,Low
1785,6655.65,Low
610,6646.79,Low
2310,6600.67,Low
3600,6599.75,Low
2196,6590.94,Low
1983,6572.28,Low
1939,6569.27,Low
2486,6559.38,Low
3024,6555.4,Low
3126,6525.14,Low
1161,6519.09,Low
303,6513.54,Low
2195,6503.18,Low
4482,6500.93,Low
2257,6471.84,Low
128,6462.82,Low
1851,6441.06,Low
4873,6430.03,Low
1561,6394.7,Low
685,6394.49,Low
3188,6362.36,Low
874,6337.44,Low
3022,6329.34,Low
1089,6328.07,Low
2368,6303.82,Low
1312,6283.93,Low
52,6260.69,Low
2352,6258.52,Low
2768,6210.22,Low
3808,6207.23,Low
2327,6193.78,Low
4324,6189.3,Low
3122,6173.3,Low
4705,6160.3,Low
973,6150.57,Low
2964,6149.06,Low
4965,6110.73,Low
3507,6087.86,Low
212,6086.74,Low
2330,6067.88,Low
317,6052.41,Low
2993,6028.22,Low
2647,6012.87,Low
1211,5900.45,Low
3472,5693.69,Low
1864,5677.56,Low
3798,5673.23,Low
3286,5655.81,Low
4369,5621.67,Low
96,5421.88,Low
