sku_id,sku_name,month,current_month_revenue,previous_month_revenue,revenue_change
1066,Household_Cleaning Supplies_1066,2025-10,3385.04,3783.28,-398.24
1052,Snacks_Crackers_1052,2025-03,2339.39,2737.4,-398.01
1015,Dairy_Cream_1015,2022-11,2640.72,3038.56,-397.84
1171,Personal Care_Toothpaste_1171,2023-04,5811.57,6208.99,-397.42
1012,Beverages_Juices_1012,2024-05,1565.1,1962.45,-397.35
1103,Dairy_Milk_1103,2024-04,5153.5,5550.31,-396.81
1119,Grocery_Pasta_1119,2025-10,2957.74,3354.51,-396.77
1003,Household_Cleaning Supplies_1003,2022-10,852.0,1248.0,-396.0
1123,Beverages_Water_1123,2021-08,1324.38,1720.34,-395.96
1063,Snacks_Chocolates_1063,2021-08,2501.96,2896.54,-394.58
1141,Beverages_Coffee_1141,2021-02,1881.1,2275.44,-394.34
1122,Dairy_Yogurt_1122,2024-08,5295.53,5689.58,-394.05
1158,Snacks_Crackers_1158,2025-04,559.5,953.27,-393.77
1154,Household_Cleaning Supplies_1154,2024-11,1100.0,1493.66,-393.66
1180,Grocery_Spices_1180,2022-08,1211.95,1605.51,-393.56
1054,Snacks_Chips_1054,2024-11,661.73,1055.02,-393.29
1003,Household_Cleaning Supplies_1003,2025-02,1562.31,1954.98,-392.67
1182,Beverages_Tea_1182,2021-10,841.2,1233.76,-392.56
1137,Snacks_Nuts_1137,2023-09,356.16,748.66,-392.5
1044,Snacks_Biscuits_1044,2025-10,1481.72,1873.94,-392.22
1053,Snacks_Crackers_1053,2024-04,1202.56,1594.17,-391.61
1075,Snacks_Crackers_1075,2021-08,1706.66,2097.85,-391.19
1178,Beverages_Soft Drinks_1178,2024-02,4526.99,4918.05,-391.06
1016,Grocery_Rice_1016,2021-11,1319.99,1710.72,-390.73
1100,Electronics_Mobile Accessories_1100,2025-06,2013.38,2403.72,-390.34
1087,Snacks_Crackers_1087,2023-09,885.48,1275.41,-389.93
1080,Snacks_Chips_1080,2023-08,2530.27,2920.09,-389.82
1165,Personal Care_Skincare_1165,2024-05,2266.3,2655.81,-389.51
1184,Snacks_Chocolates_1184,2022-04,1941.35,2330.64,-389.29
1070,Grocery_Canned Goods_1070,2021-08,7735.01,8123.99,-388.98
1140,Personal Care_Shampoo_1140,2021-02,7234.92,7623.42,-388.5
1006,Beverages_Coffee_1006,2022-02,1738.82,2126.02,-387.2
1179,Household_Cleaning Supplies_1179,2024-04,3729.69,4116.45,-386.76
1134,Household_Paper Products_1134,2025-03,2368.3,2754.64,-386.34
1068,Electronics_Chargers_1068,2021-04,7411.18,7797.38,-386.2
1100,Electronics_Mobile Accessories_1100,2021-07,2381.93,2767.92,-385.99
1198,Dairy_Cheese_1198,2025-08,3626.19,4011.5,-385.31
1145,Household_Trash Bags_1145,2022-11,783.64,1168.92,-385.28
1159,Electronics_Batteries_1159,2023-07,23157.17,23542.16,-384.99
1108,Dairy_Butter_1108,2024-04,4605.72,4989.81,-384.09
1161,Electronics_Batteries_1161,2023-07,9575.46,9958.89,-383.43
1100,Electronics_Mobile Accessories_1100,2023-04,1948.7,2331.67,-382.97
1117,Snacks_Crackers_1117,2025-04,819.76,1201.7,-381.94
1028,Household_Paper Products_1028,2021-11,2918.79,3300.62,-381.83
1026,Snacks_Biscuits_1026,2024-08,630.19,1011.92,-381.73
1002,Dairy_Cream_1002,2022-08,1838.18,2218.66,-380.48
1178,Beverages_Soft Drinks_1178,2022-05,3053.91,3434.37,-380.46
1197,Electronics_Mobile Accessories_1197,2025-06,1870.05,2250.24,-380.19
1168,Snacks_Chips_1168,2022-02,2911.02,3291.03,-380.01
1045,Electronics_Cables_1045,2022-05,23590.97,23970.6,-379.63
1140,Personal Care_Shampoo_1140,2024-06,3528.03,3907.65,-379.62
1011,Personal Care_Shampoo_1011,2023-05,2342.55,2722.07,-379.52
1055,Dairy_Butter_1055,2022-10,802.08,1180.84,-378.76
1130,Snacks_Nuts_1130,2024-11,1560.14,1938.9,-378.76
1139,Dairy_Cream_1139,2021-11,1824.33,2202.87,-378.54
1028,Household_Paper Products_1028,2025-06,5554.28,5932.76,-378.48
1005,Household_Paper Products_1005,2024-05,2159.4,2537.62,-378.22
1020,Beverages_Juices_1020,2022-06,976.08,1353.32,-377.24
1061,Personal Care_Skincare_1061,2023-06,7480.98,7857.72,-376.74
1061,Personal Care_Skincare_1061,2024-10,4090.32,4467.06,-376.74
1195,Snacks_Chocolates_1195,2021-10,1673.6,2050.16,-376.56
1164,Electronics_Cables_1164,2023-04,19294.71,19671.03,-376.32
1176,Snacks_Chocolates_1176,2025-04,538.88,915.18,-376.3
1030,Dairy_Cream_1030,2022-10,1278.32,1653.0,-374.68
1013,Grocery_Cereals_1013,2023-02,4870.83,5245.32,-374.49
1048,Snacks_Biscuits_1048,2025-10,859.94,1234.43,-374.49
1004,Beverages_Juices_1004,2023-11,2107.56,2482.0,-374.44
1041,Snacks_Nuts_1041,2021-11,919.42,1293.44,-374.02
1154,Household_Cleaning Supplies_1154,2024-05,1636.67,2009.84,-373.17
1141,Beverages_Coffee_1141,2022-02,1149.38,1522.3,-372.92
1085,Personal Care_Skincare_1085,2025-10,2077.14,2449.96,-372.82
1062,Personal Care_Deodorant_1062,2021-12,2598.15,2970.58,-372.43
1056,Snacks_Nuts_1056,2024-02,792.93,1164.67,-371.74
1084,Household_Paper Products_1084,2024-12,4874.27,5245.64,-371.37
1157,Household_Cleaning Supplies_1157,2023-02,2337.01,2707.83,-370.82
1103,Dairy_Milk_1103,2024-12,3363.91,3734.09,-370.18
1014,Dairy_Butter_1014,2022-02,1116.53,1486.43,-369.9
1116,Personal Care_Skincare_1116,2023-11,5098.7,5468.4,-369.7
1016,Grocery_Rice_1016,2024-06,2546.64,2916.0,-369.36
1027,Snacks_Chips_1027,2022-03,562.65,930.82,-368.17
1118,Dairy_Milk_1118,2021-12,2281.84,2649.66,-367.82
1165,Personal Care_Skincare_1165,2021-11,1500.95,1868.4,-367.45
1137,Snacks_Nuts_1137,2023-03,670.5,1037.89,-367.39
1088,Household_Cleaning Supplies_1088,2023-06,2532.45,2898.92,-366.47
1102,Snacks_Biscuits_1102,2023-10,1852.44,2218.62,-366.18
1155,Electronics_Mobile Accessories_1155,2024-10,1761.76,2127.84,-366.08
1147,Snacks_Crackers_1147,2022-03,1783.64,2149.52,-365.88
1180,Grocery_Spices_1180,2023-11,549.78,915.6,-365.82
1076,Snacks_Chocolates_1076,2022-11,1944.16,2309.26,-365.1
1054,Snacks_Chips_1054,2022-09,887.4,1252.36,-364.96
1190,Dairy_Milk_1190,2022-10,1641.06,2005.74,-364.68
1192,Dairy_Milk_1192,2023-06,2513.4,2878.07,-364.67
1044,Snacks_Biscuits_1044,2024-02,4120.16,4484.71,-364.55
1012,Beverages_Juices_1012,2022-05,1622.48,1986.75,-364.27
1152,Personal Care_Toothpaste_1152,2025-06,6864.0,7227.96,-363.96
1168,Snacks_Chips_1168,2023-07,1863.28,2227.12,-363.84
1055,Dairy_Butter_1055,2023-03,1131.33,1495.13,-363.8
1176,Snacks_Chocolates_1176,2023-05,519.08,882.48,-363.4
1102,Snacks_Biscuits_1102,2025-02,4485.04,4847.48,-362.44
1016,Grocery_Rice_1016,2022-03,1846.8,2207.66,-360.86
1186,Dairy_Yogurt_1186,2025-09,556.92,917.66,-360.74
1058,Personal Care_Soap_1058,2024-10,3199.97,3560.53,-360.56
1142,Electronics_Mobile Accessories_1142,2024-11,937.75,1298.12,-360.37
1132,Dairy_Butter_1132,2023-11,2909.28,3269.32,-360.04
1126,Beverages_Soft Drinks_1126,2025-10,2184.5,2544.3,-359.8
1194,Dairy_Butter_1194,2022-12,944.73,1304.39,-359.66
1112,Household_Paper Products_1112,2024-11,792.84,1152.18,-359.34
1156,Personal Care_Soap_1156,2024-07,4490.87,4850.05,-359.18
1004,Beverages_Juices_1004,2023-04,2355.3,2714.47,-359.17
1127,Grocery_Rice_1127,2025-06,2378.76,2737.62,-358.86
1076,Snacks_Chocolates_1076,2023-10,1255.52,1614.24,-358.72
1170,Dairy_Yogurt_1170,2024-03,2872.1,3230.67,-358.57
1080,Snacks_Chips_1080,2024-08,3431.17,3789.44,-358.27
1190,Dairy_Milk_1190,2021-06,2897.18,3255.38,-358.2
1104,Grocery_Pasta_1104,2021-12,2131.44,2489.59,-358.15
1055,Dairy_Butter_1055,2024-02,2383.74,2741.58,-357.84
1043,Electronics_Batteries_1043,2022-02,3472.23,3829.91,-357.68
1023,Personal Care_Toothpaste_1023,2023-06,6575.88,6933.48,-357.6
1095,Snacks_Chocolates_1095,2021-08,2822.02,3179.62,-357.6
1141,Beverages_Coffee_1141,2025-09,718.25,1075.52,-357.27
1165,Personal Care_Skincare_1165,2022-06,1920.3,2277.21,-356.91
1063,Snacks_Chocolates_1063,2025-10,1005.64,1362.48,-356.84
1142,Electronics_Mobile Accessories_1142,2023-11,1097.7,1454.52,-356.82
1051,Electronics_Cables_1051,2025-10,5422.6,5779.35,-356.75
1091,Dairy_Butter_1091,2023-05,943.92,1300.46,-356.54
1105,Beverages_Water_1105,2024-04,1859.04,2214.34,-355.3
1081,Snacks_Nuts_1081,2023-11,801.68,1156.9,-355.22
1091,Dairy_Butter_1091,2024-04,767.26,1122.34,-355.08
1088,Household_Cleaning Supplies_1088,2024-08,2716.03,3070.96,-354.93
1154,Household_Cleaning Supplies_1154,2022-08,1973.94,2328.8,-354.86
1006,Beverages_Coffee_1006,2024-11,995.88,1350.34,-354.46
1124,Dairy_Cheese_1124,2022-10,1700.64,2054.94,-354.3
1123,Beverages_Water_1123,2021-06,1296.24,1650.52,-354.28
1149,Electronics_Chargers_1149,2022-08,13691.06,14044.77,-353.71
1176,Snacks_Chocolates_1176,2021-06,799.11,1152.55,-353.44
1055,Dairy_Butter_1055,2021-09,1180.84,1533.84,-353.0
1026,Snacks_Biscuits_1026,2024-03,630.28,982.99,-352.71
1024,Grocery_Canned Goods_1024,2025-07,929.11,1281.65,-352.54
1160,Snacks_Nuts_1160,2023-08,847.14,1198.81,-351.67
1125,Personal Care_Toothpaste_1125,2024-06,2939.19,3290.34,-351.15
1162,Dairy_Yogurt_1162,2022-08,3965.02,4315.94,-350.92
1182,Beverages_Tea_1182,2023-10,939.34,1289.84,-350.5
1013,Grocery_Cereals_1013,2021-02,6409.4,6759.47,-350.07
1056,Snacks_Nuts_1056,2025-02,825.18,1174.93,-349.75
1050,Snacks_Chips_1050,2021-11,1470.21,1819.68,-349.47
1148,Household_Cleaning Supplies_1148,2021-04,4905.39,5253.78,-348.39
1170,Dairy_Yogurt_1170,2023-11,1632.56,1980.9,-348.34
1144,Household_Detergent_1144,2022-11,1170.04,1518.3,-348.26
1083,Dairy_Cheese_1083,2022-11,1206.36,1554.56,-348.2
1131,Snacks_Crackers_1131,2022-12,2070.0,2418.11,-348.11
1080,Snacks_Chips_1080,2025-08,3060.23,3406.65,-346.42
1180,Grocery_Spices_1180,2025-02,1561.29,1907.7,-346.41
1145,Household_Trash Bags_1145,2025-03,1372.28,1718.6,-346.32
1028,Household_Paper Products_1028,2023-07,5486.19,5832.44,-346.25
1085,Personal Care_Skincare_1085,2024-10,1943.99,2290.18,-346.19
1028,Household_Paper Products_1028,2025-07,5208.14,5554.28,-346.14
1128,Grocery_Spices_1128,2024-10,2232.72,2578.26,-345.54
1171,Personal Care_Toothpaste_1171,2023-08,5450.74,5795.77,-345.03
1017,Household_Paper Products_1017,2022-12,4179.06,4523.92,-344.86
1143,Dairy_Cheese_1143,2025-03,2355.94,2700.63,-344.69
1162,Dairy_Yogurt_1162,2021-02,4662.11,5006.69,-344.58
1028,Household_Paper Products_1028,2022-11,3081.72,3425.96,-344.24
1165,Personal Care_Skincare_1165,2024-03,2929.53,3273.62,-344.09
1142,Electronics_Mobile Accessories_1142,2021-10,969.68,1313.76,-344.08
1180,Grocery_Spices_1180,2024-02,1352.74,1695.77,-343.03
1145,Household_Trash Bags_1145,2023-05,1432.5,1775.39,-342.89
1079,Beverages_Juices_1079,2025-04,459.63,802.0,-342.37
1026,Snacks_Biscuits_1026,2023-03,666.9,1009.11,-342.21
1011,Personal Care_Shampoo_1011,2022-08,2676.95,3019.13,-342.18
1125,Personal Care_Toothpaste_1125,2023-06,3164.16,3506.1,-341.94
1044,Snacks_Biscuits_1044,2021-11,2011.4,2353.32,-341.92
1002,Dairy_Cream_1002,2024-11,1250.96,1592.68,-341.72
1064,Snacks_Biscuits_1064,2022-05,2098.4,2439.84,-341.44
1014,Dairy_Butter_1014,2022-03,775.17,1116.53,-341.36
1154,Household_Cleaning Supplies_1154,2023-06,1692.57,2033.92,-341.35
1193,Beverages_Tea_1193,2021-06,1872.45,2213.8,-341.35
1039,Beverages_Soft Drinks_1039,2021-02,5341.01,5682.17,-341.16
1020,Beverages_Juices_1020,2024-11,855.01,1195.2,-340.19
1124,Dairy_Cheese_1124,2024-05,2881.64,3221.8,-340.16
1192,Dairy_Milk_1192,2023-02,3037.01,3376.37,-339.36
1184,Snacks_Chocolates_1184,2024-02,4602.65,4941.39,-338.74
1050,Snacks_Chips_1050,2021-02,2865.48,3203.46,-337.98
1048,Snacks_Biscuits_1048,2024-02,2574.99,2912.59,-337.6
1005,Household_Paper Products_1005,2022-10,1292.1,1628.4,-336.3
1176,Snacks_Chocolates_1176,2021-03,778.62,1114.43,-335.81
1111,Snacks_Nuts_1111,2024-11,1033.27,1369.04,-335.77
1063,Snacks_Chocolates_1063,2025-03,1867.0,2202.31,-335.31
1084,Household_Paper Products_1084,2025-10,3448.08,3783.31,-335.23
1024,Grocery_Canned Goods_1024,2021-06,1151.49,1486.62,-335.13
1180,Grocery_Spices_1180,2023-06,866.88,1201.2,-334.32
1163,Household_Paper Products_1163,2022-05,4470.41,4804.39,-333.98
1058,Personal Care_Soap_1058,2024-02,8131.23,8464.88,-333.65
1027,Snacks_Chips_1027,2025-02,983.76,1316.82,-333.06
1123,Beverages_Water_1123,2025-04,842.3,1175.13,-332.83
1135,Household_Trash Bags_1135,2023-05,6361.74,6694.54,-332.8
1027,Snacks_Chips_1027,2023-10,508.2,840.95,-332.75
1044,Snacks_Biscuits_1044,2022-02,3162.03,3494.32,-332.29
1123,Beverages_Water_1123,2025-06,955.5,1286.42,-330.92
1106,Snacks_Chocolates_1106,2022-06,1184.4,1515.05,-330.65
1027,Snacks_Chips_1027,2021-06,701.8,1032.21,-330.41
1031,Snacks_Chips_1031,2024-02,3141.89,3472.16,-330.27
1123,Beverages_Water_1123,2024-08,1386.66,1716.45,-329.79
1196,Grocery_Pasta_1196,2024-10,2574.84,2904.18,-329.34
1126,Beverages_Soft Drinks_1126,2022-06,3058.3,3387.56,-329.26
1001,Electronics_Chargers_1001,2021-10,10531.84,10860.96,-329.12
1094,Grocery_Rice_1094,2021-10,1833.0,2162.0,-329.0
1197,Electronics_Mobile Accessories_1197,2023-06,2132.76,2461.2,-328.44
1109,Electronics_Batteries_1109,2024-10,2874.81,3202.32,-327.51
1119,Grocery_Pasta_1119,2023-08,4654.83,4982.25,-327.42
1147,Snacks_Crackers_1147,2021-12,1693.21,2019.88,-326.67
1105,Beverages_Water_1105,2022-08,2269.04,2595.69,-326.65
1176,Snacks_Chocolates_1176,2025-06,677.84,1004.01,-326.17
1063,Snacks_Chocolates_1063,2021-02,2961.1,3286.58,-325.48
1024,Grocery_Canned Goods_1024,2024-02,1493.45,1818.75,-325.3
1081,Snacks_Nuts_1081,2021-09,1156.9,1480.84,-323.94
1087,Snacks_Crackers_1087,2022-06,1017.36,1341.15,-323.79
1058,Personal Care_Soap_1058,2025-04,3554.23,3877.89,-323.66
1152,Personal Care_Toothpaste_1152,2021-10,3883.68,4207.32,-323.64
1134,Household_Paper Products_1134,2021-08,1651.8,1975.14,-323.34
1186,Dairy_Yogurt_1186,2025-04,365.71,689.04,-323.33
1147,Snacks_Crackers_1147,2022-08,2919.71,3242.34,-322.63
1034,Household_Cleaning Supplies_1034,2024-05,6792.08,7114.69,-322.61
1019,Electronics_Cables_1019,2024-12,18467.3,18789.87,-322.57
1186,Dairy_Yogurt_1186,2023-09,464.1,786.2,-322.1
1011,Personal Care_Shampoo_1011,2023-06,2020.72,2342.55,-321.83
1110,Grocery_Canned Goods_1110,2022-08,2122.18,2443.59,-321.41
1053,Snacks_Crackers_1053,2021-08,1529.41,1850.8,-321.39
1158,Snacks_Crackers_1158,2021-02,1096.06,1416.32,-320.26
1097,Snacks_Crackers_1097,2021-03,227.07,547.19,-320.12
1191,Dairy_Butter_1191,2024-04,1032.59,1352.39,-319.8
1025,Household_Detergent_1025,2022-02,1423.58,1742.64,-319.06
1139,Dairy_Cream_1139,2023-06,2338.24,2657.07,-318.83
1085,Personal Care_Skincare_1085,2022-11,2583.85,2902.67,-318.82
1095,Snacks_Chocolates_1095,2022-11,1710.44,2029.24,-318.8
1005,Household_Paper Products_1005,2025-10,1486.8,1805.4,-318.6
1108,Dairy_Butter_1108,2021-12,3803.1,4121.47,-318.37
1064,Snacks_Biscuits_1064,2021-10,1237.6,1555.84,-318.24
1171,Personal Care_Toothpaste_1171,2021-12,3945.35,4263.27,-317.92
1186,Dairy_Yogurt_1186,2021-09,436.8,754.69,-317.89
1152,Personal Care_Toothpaste_1152,2023-11,4051.57,4369.14,-317.57
1042,Grocery_Canned Goods_1042,2021-08,6519.03,6836.44,-317.41
1041,Snacks_Nuts_1041,2025-06,1471.46,1788.8,-317.34
1010,Grocery_Rice_1010,2022-02,3030.01,3347.26,-317.25
1064,Snacks_Biscuits_1064,2021-08,2524.7,2841.56,-316.86
1146,Snacks_Chocolates_1146,2022-12,2217.67,2533.68,-316.01
1179,Household_Cleaning Supplies_1179,2022-05,4421.53,4736.97,-315.44
1093,Snacks_Chips_1093,2022-02,1083.87,1398.93,-315.06
1138,Household_Cleaning Supplies_1138,2023-08,7606.1,7920.98,-314.88
1041,Snacks_Nuts_1041,2023-03,1030.94,1345.19,-314.25
1100,Electronics_Mobile Accessories_1100,2023-08,1657.98,1971.94,-313.96
1095,Snacks_Chocolates_1095,2021-10,1443.48,1757.28,-313.8
1158,Snacks_Crackers_1158,2024-09,661.57,975.28,-313.71
1121,Grocery_Rice_1121,2023-08,4241.04,4554.72,-313.68
1157,Household_Cleaning Supplies_1157,2022-06,1828.75,2142.32,-313.57
1118,Dairy_Milk_1118,2023-02,3863.35,4176.78,-313.43
1093,Snacks_Chips_1093,2025-02,1296.26,1609.25,-312.99
1088,Household_Cleaning Supplies_1088,2021-08,3294.63,3607.56,-312.93
1142,Electronics_Mobile Accessories_1142,2025-10,1110.44,1423.24,-312.8
1064,Snacks_Biscuits_1064,2022-06,1785.68,2098.4,-312.72
1182,Beverages_Tea_1182,2023-09,1289.84,1602.53,-312.69
1056,Snacks_Nuts_1056,2022-09,430.56,743.04,-312.48
1075,Snacks_Crackers_1075,2023-12,1302.83,1615.13,-312.3
1086,Grocery_Rice_1086,2022-11,1133.53,1445.76,-312.23
1112,Household_Paper Products_1112,2023-05,1183.32,1495.31,-311.99
1016,Grocery_Rice_1016,2023-10,1652.4,1963.44,-311.04
1198,Dairy_Cheese_1198,2022-10,2513.27,2824.19,-310.92
1053,Snacks_Crackers_1053,2023-08,1195.76,1505.65,-309.89
1025,Household_Detergent_1025,2021-06,1000.64,1310.37,-309.73
1020,Beverages_Juices_1020,2024-03,1476.31,1784.7,-308.39
1017,Household_Paper Products_1017,2022-05,6000.83,6308.72,-307.89
1169,Beverages_Soft Drinks_1169,2024-02,830.8,1138.47,-307.67
1097,Snacks_Crackers_1097,2022-03,151.38,458.31,-306.93
1027,Snacks_Chips_1027,2023-09,840.95,1146.84,-305.89
1188,Grocery_Spices_1188,2024-11,1691.54,1997.24,-305.7
1087,Snacks_Crackers_1087,2025-03,1314.3,1619.96,-305.66
1111,Snacks_Nuts_1111,2023-06,1503.2,1808.64,-305.44
1140,Personal Care_Shampoo_1140,2021-04,3603.06,3907.65,-304.59
1177,Snacks_Chips_1177,2021-03,221.52,525.86,-304.34
1003,Household_Cleaning Supplies_1003,2024-02,1673.01,1975.77,-302.76
1055,Dairy_Butter_1055,2024-09,1236.54,1539.22,-302.68
1081,Snacks_Nuts_1081,2024-06,1156.08,1458.7,-302.62
1133,Electronics_Mobile Accessories_1133,2021-08,5581.42,5884.0,-302.58
1081,Snacks_Nuts_1081,2021-10,855.1,1156.9,-301.8
1169,Beverages_Soft Drinks_1169,2022-09,511.56,812.5,-300.94
1160,Snacks_Nuts_1160,2021-02,1066.64,1367.35,-300.71
1146,Snacks_Chocolates_1146,2022-08,3358.5,3658.97,-300.47
1200,Beverages_Juices_1200,2024-03,841.23,1141.46,-300.23
1080,Snacks_Chips_1080,2023-07,2920.09,3220.02,-299.93
1087,Snacks_Crackers_1087,2021-09,866.64,1166.47,-299.83
1169,Beverages_Soft Drinks_1169,2025-03,870.41,1170.24,-299.83
1157,Household_Cleaning Supplies_1157,2023-08,1784.62,2084.14,-299.52
1097,Snacks_Crackers_1097,2023-03,272.21,571.51,-299.3
1095,Snacks_Chocolates_1095,2023-02,3877.72,4176.63,-298.91
1012,Beverages_Juices_1012,2025-02,2631.17,2928.83,-297.66
1097,Snacks_Crackers_1097,2025-04,204.81,501.92,-297.11
1111,Snacks_Nuts_1111,2022-08,2036.19,2333.27,-297.08
1139,Dairy_Cream_1139,2022-05,3129.65,3426.11,-296.46
1188,Grocery_Spices_1188,2024-05,2139.9,2435.77,-295.87
1191,Dairy_Butter_1191,2022-06,1168.2,1464.02,-295.82
1044,Snacks_Biscuits_1044,2023-02,3737.54,4033.0,-295.46
1055,Dairy_Butter_1055,2024-05,1180.84,1475.95,-295.11
1050,Snacks_Chips_1050,2024-06,2113.51,2408.4,-294.89
1034,Household_Cleaning Supplies_1034,2023-07,6555.08,6849.64,-294.56
1091,Dairy_Butter_1091,2025-04,655.5,949.72,-294.22
1101,Snacks_Crackers_1101,2022-12,2450.66,2744.72,-294.06
1026,Snacks_Biscuits_1026,2021-06,849.3,1143.3,-294.0
1198,Dairy_Cheese_1198,2024-08,4231.22,4524.77,-293.55
1003,Household_Cleaning Supplies_1003,2024-04,1572.24,1865.01,-292.77
1191,Dairy_Butter_1191,2025-09,980.1,1272.84,-292.74
1143,Dairy_Cheese_1143,2024-10,1307.96,1600.53,-292.57
1081,Snacks_Nuts_1081,2025-06,1116.6,1408.4,-291.8
1110,Grocery_Canned Goods_1110,2025-02,3242.03,3533.74,-291.71
1137,Snacks_Nuts_1137,2024-02,1270.11,1561.69,-291.58
1010,Grocery_Rice_1010,2022-05,2073.21,2364.67,-291.46
1100,Electronics_Mobile Accessories_1100,2021-10,1493.22,1784.58,-291.36
1200,Beverages_Juices_1200,2025-02,1009.62,1300.56,-290.94
1182,Beverages_Tea_1182,2023-05,1598.28,1888.86,-290.58
1073,Electronics_Chargers_1073,2023-12,11015.05,11305.52,-290.47
1162,Dairy_Yogurt_1162,2023-10,1874.4,2164.8,-290.4
1138,Household_Cleaning Supplies_1138,2024-12,4170.55,4460.46,-289.91
1055,Dairy_Butter_1055,2024-10,946.9,1236.54,-289.64
1113,Dairy_Cheese_1113,2023-12,2047.2,2336.3,-289.1
1200,Beverages_Juices_1200,2022-05,813.65,1102.7,-289.05
1179,Household_Cleaning Supplies_1179,2022-02,5310.17,5598.57,-288.4
1179,Household_Cleaning Supplies_1179,2024-10,2682.12,2970.52,-288.4
1121,Grocery_Rice_1121,2022-12,3306.57,3594.77,-288.2
1169,Beverages_Soft Drinks_1169,2024-11,460.96,749.07,-288.11
1157,Household_Cleaning Supplies_1157,2022-02,1824.92,2112.88,-287.96
1077,Household_Cleaning Supplies_1077,2025-03,7248.05,7535.68,-287.63
1070,Grocery_Canned Goods_1070,2025-08,5225.16,5512.47,-287.31
1087,Snacks_Crackers_1087,2023-03,797.8,1084.23,-286.43
1187,Personal Care_Skincare_1187,2023-10,5636.65,5922.05,-285.4
1188,Grocery_Spices_1188,2025-10,1446.98,1732.3,-285.32
1197,Electronics_Mobile Accessories_1197,2022-07,1859.57,2144.76,-285.19
1063,Snacks_Chocolates_1063,2024-11,1061.15,1346.26,-285.11
1039,Beverages_Soft Drinks_1039,2022-10,1580.51,1865.52,-285.01
1068,Electronics_Chargers_1068,2025-02,17795.98,18080.72,-284.74
1106,Snacks_Chocolates_1106,2025-08,1585.46,1870.16,-284.7
1059,Electronics_Cables_1059,2024-12,2004.0,2288.65,-284.65
1186,Dairy_Yogurt_1186,2021-06,687.96,972.43,-284.47
1054,Snacks_Chips_1054,2024-08,1558.47,1842.56,-284.09
1158,Snacks_Crackers_1158,2024-10,378.04,661.57,-283.53
1042,Grocery_Canned Goods_1042,2025-07,6608.83,6892.06,-283.23
1147,Snacks_Crackers_1147,2022-06,2385.1,2667.78,-282.68
1026,Snacks_Biscuits_1026,2023-09,456.0,738.49,-282.49
1027,Snacks_Chips_1027,2022-05,683.68,965.99,-282.31
1012,Beverages_Juices_1012,2021-10,958.8,1240.8,-282.0
1094,Grocery_Rice_1094,2024-10,1880.0,2162.0,-282.0
1092,Household_Detergent_1092,2024-10,1888.73,2170.63,-281.9
1052,Snacks_Crackers_1052,2024-05,2018.28,2300.05,-281.77
1131,Snacks_Crackers_1131,2023-10,1478.61,1760.25,-281.64
1180,Grocery_Spices_1180,2023-03,728.45,1010.02,-281.57
1011,Personal Care_Shampoo_1011,2022-02,3048.12,3329.46,-281.34
1197,Electronics_Mobile Accessories_1197,2025-10,1494.3,1775.58,-281.28
1145,Household_Trash Bags_1145,2023-02,1875.29,2156.08,-280.79
1135,Household_Trash Bags_1135,2021-11,4617.3,4897.53,-280.23
1010,Grocery_Rice_1010,2022-11,1510.86,1790.87,-280.01
1032,Snacks_Chocolates_1032,2022-11,932.86,1212.8,-279.94
1032,Snacks_Chocolates_1032,2024-11,1402.82,1682.76,-279.94
1057,Beverages_Tea_1057,2025-07,3520.64,3800.32,-279.68
1096,Electronics_Mobile Accessories_1096,2023-11,8670.66,8949.91,-279.25
1157,Household_Cleaning Supplies_1157,2023-11,1169.16,1448.37,-279.21
1029,Grocery_Canned Goods_1029,2022-10,2427.3,2706.3,-279.0
1145,Household_Trash Bags_1145,2025-04,1093.62,1372.28,-278.66
1120,Grocery_Cereals_1120,2021-10,4411.8,4690.44,-278.64
1091,Dairy_Butter_1091,2021-08,1114.11,1392.26,-278.15
1026,Snacks_Biscuits_1026,2022-03,507.3,785.43,-278.13
1019,Electronics_Cables_1019,2022-06,25423.2,25701.32,-278.12
1026,Snacks_Biscuits_1026,2023-08,738.49,1015.74,-277.25
1117,Snacks_Crackers_1117,2025-03,1201.7,1478.63,-276.93
1092,Household_Detergent_1092,2025-08,3981.2,4258.01,-276.81
1165,Personal Care_Skincare_1165,2022-10,1453.2,1730.0,-276.8
1139,Dairy_Cream_1139,2023-12,2109.52,2386.13,-276.61
1050,Snacks_Chips_1050,2022-03,1908.88,2185.4,-276.52
1070,Grocery_Canned Goods_1070,2023-04,4882.62,5158.95,-276.33
1141,Beverages_Coffee_1141,2022-06,1030.9,1307.15,-276.25
1190,Dairy_Milk_1190,2025-03,2758.08,3033.89,-275.81
1003,Household_Cleaning Supplies_1003,2025-07,1403.76,1679.25,-275.49
1105,Beverages_Water_1105,2021-02,2991.66,3267.12,-275.46
1133,Electronics_Mobile Accessories_1133,2023-05,3621.95,3897.24,-275.29
1129,Electronics_Chargers_1129,2024-12,15607.21,15882.41,-275.2
1102,Snacks_Biscuits_1102,2021-02,4000.2,4275.25,-275.05
1093,Snacks_Chips_1093,2022-05,978.98,1253.9,-274.92
1093,Snacks_Chips_1093,2024-12,579.01,853.53,-274.52
1098,Electronics_Mobile Accessories_1098,2024-06,13495.13,13769.49,-274.36
1100,Electronics_Mobile Accessories_1100,2023-09,1383.96,1657.98,-274.02
